Время;Значение
11:07:19,977;5408,40359081012
11:07:20,079;5408,92387542028
11:07:20,182;5408,09127818109
11:07:20,285;5408,52610946571
11:07:20,389;5408,37056502586
11:07:20,492;5408,82816622041
11:07:20,595;5408,65407014676
11:07:20,697;5408,27452005962
11:07:20,800;5408,50259775244
11:07:20,904;5408,35442305011
11:07:21,007;5408,63789027906
11:07:21,110;5408,40836679644
11:07:21,213;5408,65058832065
11:07:21,316;5408,70601574381
11:07:21,418;5408,76081505199
11:07:21,521;5408,65318209945
11:07:21,625;5408,52969957247
11:07:21,728;5408,85152625882
11:07:21,831;5409,02828643958
11:07:21,933;5409,09630364981
11:07:22,037;5408,31865191673
11:07:22,139;5408,12134199472
11:07:22,242;5409,50924751523
11:07:22,344;5408,82523665124
11:07:22,448;5408,97915112541
11:07:22,552;5408,51225800447
11:07:22,654;5409,03276454039
11:07:22,757;5408,52839995464
11:07:22,860;5409,35433120838
11:07:22,964;5408,95263949855
11:07:23,067;5409,38669090232
11:07:23,178;5408,86118644438
11:07:23,272;5409,17405124796
11:07:23,376;5408,62096306897
11:07:23,479;5409,57163297354
11:07:23,580;5408,75214562115
11:07:23,685;5409,51390960861
11:07:23,788;5409,16453725217
11:07:23,891;5408,9909610891
11:07:23,994;5409,21333675191
11:07:24,097;5409,5708208765
11:07:24,199;5409,79086259738
11:07:24,303;5409,04131464482
11:07:24,406;5409,52287144123
11:07:24,507;5409,60636454019
11:07:24,612;5409,63924415563
11:07:24,713;5409,44556224723
11:07:24,818;5409,51598356396
11:07:24,921;5409,09067197671
11:07:25,023;5409,90171740963
11:07:25,127;5409,5101734893
11:07:25,230;5409,88646355314
11:07:25,333;5409,19600892556
11:07:25,435;5410,00368631086
11:07:25,539;5410,28993124509
11:07:25,641;5410,30614906557
11:07:25,745;5410,39434212733
11:07:25,847;5409,98613649085
11:07:25,951;5410,02512408289
11:07:26,053;5410,44565957195
11:07:26,156;5410,60864982139
11:07:26,260;5410,91947846461
11:07:26,362;5409,93022710551
11:07:26,466;5410,48202117767
11:07:26,569;5410,24002176819
11:07:26,672;5410,52671069808
11:07:26,775;5410,67040715203
11:07:26,876;5409,95621883351
11:07:26,981;5410,44647755464
11:07:27,084;5410,11643107184
11:07:27,187;5410,48479914516
11:07:27,289;5409,9101972914
11:07:27,393;5411,04707113622
11:07:27,496;5410,28704525453
11:07:27,599;5410,14290478293
11:07:27,701;5410,06903954606
11:07:27,803;5409,88994547141
11:07:27,908;5410,18633827501
11:07:28,011;5410,34991853843
11:07:28,115;5410,39368208849
11:07:28,217;5410,12905889391
11:07:28,320;5410,67922307466
11:07:28,431;5410,31544691227
11:07:28,524;5411,06928894491
11:07:28,629;5410,5592983394
11:07:28,731;5411,47364459711
11:07:28,835;5410,26094548008
11:07:28,938;5411,69950223039
11:07:29,039;5410,69618289716
11:07:29,144;5410,9335523773
11:07:29,247;5410,38068622368
11:07:29,350;5411,48212454491
11:07:29,452;5410,77389807301
11:07:29,556;5410,19681617204
11:07:29,658;5410,10739911703
11:07:29,760;5410,74427838959
11:07:29,865;5410,01365010649
11:07:29,967;5410,77112009613
11:07:30,071;5410,09418124919
11:07:30,173;5410,27593934773
11:07:30,277;5409,82363411912
11:07:30,380;5410,12861489164
11:07:30,483;5409,86132767059
11:07:30,587;5409,92056710317
11:07:30,688;5409,94111686986
11:07:30,792;5409,93267496069
11:07:30,893;5409,20593464163
11:07:30,998;5409,75491290422
11:07:31,101;5409,10585559942
11:07:31,202;5410,12083898553
11:07:31,307;5409,28805776514
11:07:31,409;5409,48055376196
11:07:31,513;5409,4842576533
11:07:31,615;5409,53539106648
11:07:31,719;5409,77320466978
11:07:31,820;5409,65986983509
11:07:31,925;5409,75136084774
11:07:32,028;5409,5176192262
11:07:32,129;5409,31734731719
11:07:32,234;5408,82116462621
11:07:32,337;5409,11933342372
11:07:32,439;5409,68690142089
11:07:32,541;5409,72633304332
11:07:32,646;5408,88966377013
11:07:32,748;5409,16746691298
11:07:32,852;5408,89332969892
11:07:32,955;5410,03716184642
11:07:33,057;5409,78516644549
11:07:33,159;5409,28224763925
11:07:33,262;5409,87684150503
11:07:33,367;5409,89009734254
11:07:33,468;5410,13483678798
11:07:33,573;5410,04189983103
11:07:33,675;5409,61673431741
11:07:33,777;5410,14364674552
11:07:33,881;5409,78168454204
11:07:33,984;5410,24587564585
11:07:34,087;5409,91827113914
11:07:34,191;5410,2657214362
11:07:34,293;5410,29467513717
11:07:34,397;5410,07892739111
11:07:34,497;5409,64024604986
11:07:34,603;5410,05108369447
11:07:34,706;5410,22747579992
11:07:34,809;5410,86357513091
11:07:34,912;5409,73588497395
11:07:35,015;5410,45869940065
11:07:35,118;5409,91064710884
11:07:35,220;5410,94233031552
11:07:35,324;5410,13006082896
11:07:35,427;5410,87001907337
11:07:35,530;5411,13990025771
11:07:35,631;5410,67456112172
11:07:35,736;5410,03957172426
11:07:35,838;5410,20818793837
11:07:35,940;5410,15294454068
11:07:36,045;5410,38646413625
11:07:36,146;5410,58747802223
11:07:36,251;5410,84988129392
11:07:36,354;5410,94429631846
11:07:36,456;5410,70522079249
11:07:36,559;5411,06188707243
11:07:36,661;5411,10191468937
11:07:36,766;5410,30304697398
11:07:36,868;5411,25649505696
11:07:36,972;5410,82725752828
11:07:37,074;5411,54274005553
11:07:37,177;5410,792969884
11:07:37,281;5411,01582755864
11:07:37,385;5411,39726761202
11:07:37,487;5411,64130304733
11:07:37,588;5411,45839697594
11:07:37,693;5411,28248677978
11:07:37,794;5410,8465833253
11:07:37,899;5410,48295312635
11:07:38,001;5410,74894634341
11:07:38,105;5410,5213507033
11:07:38,208;5410,73435849516
11:07:38,309;5410,52790265288
11:07:38,414;5410,67274713977
11:07:38,517;5410,3863181027
11:07:38,620;5410,57266817213
11:07:38,723;5410,048977582
11:07:38,826;5410,49713496657
11:07:38,929;5410,40023995487
11:07:39,032;5410,51190682722
11:07:39,135;5410,05875150937
11:07:39,237;5410,72595458009
11:07:39,340;5410,15761241379
11:07:39,444;5410,39268604519
11:07:39,548;5410,3761001854
11:07:39,649;5410,87372304184
11:07:39,753;5410,21596384402
11:07:39,856;5410,06104747338
11:07:39,958;5410,73347050292
11:07:40,062;5409,72777894044
11:07:40,164;5410,90271474238
11:07:40,268;5410,62491162799
11:07:40,369;5410,04919958488
11:07:40,474;5410,36214035298
11:07:40,577;5409,98784821243
11:07:40,678;5410,38565210091
11:07:40,783;5410,60895379144
11:07:40,884;5410,39453801368
11:07:40,989;5411,45577107445
11:07:41,091;5415,07500755367
11:07:41,195;5416,29619431427
11:07:41,297;5424,20081068794
11:07:41,401;5444,0203362217
11:07:41,504;5460,98589677709
11:07:41,607;5472,12131187311
11:07:41,709;5485,9920391627
11:07:41,812;5496,51316973537
11:07:41,916;5504,030285764
11:07:42,019;5491,25386093276
11:07:42,122;5475,82431108761
11:07:42,225;5456,73665433135
11:07:42,328;5439,11812789668
11:07:42,431;5427,64007446189
11:07:42,533;5420,57860514085
11:07:42,638;5417,05289144813
11:07:42,738;5416,29915626761
11:07:42,845;5416,49817293854
11:07:42,943;5419,45864378933
11:07:43,049;5421,10081917213
11:07:43,152;5422,82563083874
11:07:43,252;5423,11132555946
11:07:43,358;5423,48880177691
11:07:43,460;5422,18264301765
11:07:43,563;5422,66612153054
11:07:43,666;5423,01598447894
11:07:43,769;5424,81173819304
11:07:43,873;5425,73527865523
11:07:43,975;5426,79403555121
11:07:44,079;5427,873082362
11:07:44,182;5429,21349251798
11:07:44,285;5429,01059619922
11:07:44,388;5429,61067013373
11:07:44,490;5428,74597193604
11:07:44,594;5429,04362106079
11:07:44,696;5429,0871622414
11:07:44,800;5429,35607974273
11:07:44,902;5428,90395708689
11:07:45,007;5428,59871492817
11:07:45,107;5427,61627306136
11:07:45,212;5428,30346801791
11:07:45,316;5427,96520101956
11:07:45,416;5427,7087969065
11:07:45,521;5427,78473595557
11:07:45,623;5427,47586626702
11:07:45,727;5427,26407428174
11:07:45,829;5427,06146720853
11:07:45,933;5426,1318578912
11:07:46,036;5425,22961034808
11:07:46,137;5424,45584462492
11:07:46,239;5423,63775648632
11:07:46,344;5422,26224827276
11:07:46,448;5422,07344824817
11:07:46,550;5421,22104219971
11:07:46,654;5421,67604943028
11:07:46,755;5421,4172427327
11:07:46,859;5421,97884980765
11:07:46,963;5421,86373972162
11:07:47,066;5423,24442907155
11:07:47,169;5423,80337317885
11:07:47,271;5424,23724151545
11:07:47,375;5423,57648208127
11:07:47,477;5424,23316999666
11:07:47,579;5423,90097193584
11:07:47,684;5423,40964036807
11:07:47,787;5423,61591335673
11:07:47,890;5424,92996408359
11:07:47,991;5426,62815825487
11:07:48,096;5430,03164883154
11:07:48,198;5433,56204231442
11:07:48,303;5440,69191547839
11:07:48,405;5450,74401678271
11:07:48,506;5464,32335984028
11:07:48,610;5476,91225449927
11:07:48,712;5486,48434175124
11:07:48,816;5492,29460058385
11:07:48,919;5493,31571594223
11:07:49,023;5490,64075044287
11:07:49,126;5487,00519493059
11:07:49,228;5482,26171160339
11:07:49,332;5479,65682559419
11:07:49,433;5479,52050328792
11:07:49,538;5482,21424217503
11:07:49,641;5486,12816275941
11:07:49,742;5490,77034445585
11:07:49,847;5494,14697762452
11:07:49,950;5496,19307300282
11:07:50,053;5493,29961934741
11:07:50,156;5487,51142017735
11:07:50,258;5475,03161995364
11:07:50,360;5459,04568984771
11:07:50,465;5445,87978358641
11:07:50,567;5436,96417849419
11:07:50,670;5432,27427993964
11:07:50,774;5429,50740821009
11:07:50,877;5429,68912730246
11:07:50,981;5430,51640174201
11:07:51,081;5432,24258645453
11:07:51,187;5434,11432089794
11:07:51,288;5435,55359574625
11:07:51,392;5436,14427412178
11:07:51,495;5437,03485919035
11:07:51,598;5436,27686669087
11:07:51,701;5437,18669810449
11:07:51,802;5435,94422352483
11:07:51,907;5435,28582634041
11:07:52,008;5434,17893372436
11:07:52,112;5435,06037201086
11:07:52,215;5436,07688218405
11:07:52,318;5437,92663157542
11:07:52,422;5440,55258975089
11:07:52,523;5443,36594373044
11:07:52,627;5446,29158954925
11:07:52,728;5449,5417791282
11:07:52,834;5452,42954971502
11:07:52,938;5453,09536198748
11:07:53,038;5453,25656857519
11:07:53,143;5451,06096515293
11:07:53,245;5448,44425149033
11:07:53,349;5444,5032405381
11:07:53,452;5440,86772301837
11:07:53,555;5437,94707713957
11:07:53,657;5437,64590538292
11:07:53,760;5439,16493067943
11:07:53,864;5440,49971952436
11:07:53,967;5441,46857979645
11:07:54,070;5440,84932538083
11:07:54,172;5440,39889824175
11:07:54,276;5437,17097432183
11:07:54,379;5433,18730604238
11:07:54,482;5428,01178140747
11:07:54,584;5423,13654483918
11:07:54,686;5419,92044043425
11:07:54,791;5419,22164990524
11:07:54,895;5420,60364051997
11:07:54,997;5423,26465066901
11:07:55,099;5425,16145675038
11:07:55,203;5427,69791406314
11:07:55,305;5429,06009988787
11:07:55,407;5429,86570430807
11:07:55,512;5428,46398131563
11:07:55,614;5427,06113921169
11:07:55,717;5424,7336569827
11:07:55,820;5424,34006895298
11:07:55,931;5424,59695526797
11:07:56,027;5425,05530045867
11:07:56,130;5428,18036017812
11:07:56,232;5439,33562338877
11:07:56,335;5449,68803371085
11:07:56,439;5461,42391756416
11:07:56,542;5472,67014892735
11:07:56,645;5480,75204481977
11:07:56,748;5486,72447049654
11:07:56,851;5488,33472171064
11:07:56,953;5488,56646666042
11:07:57,057;5486,96044817525
11:07:57,160;5485,43032787196
11:07:57,261;5483,76985033938
11:07:57,366;5484,01259669278
11:07:57,467;5484,39218970415
11:07:57,571;5485,40586995919
11:07:57,674;5487,28001935173
11:07:57,778;5487,03421199729
11:07:57,881;5488,05780428822
11:07:57,982;5487,61119865636
11:07:58,087;5486,92494806342
11:07:58,189;5482,98308165433
11:07:58,292;5475,5620021542
11:07:58,396;5465,8823021721
11:07:58,498;5456,60294480069
11:07:58,601;5449,27124488011
11:07:58,705;5443,84721684136
11:07:58,808;5441,02985652073
11:07:58,911;5440,32631298894
11:07:59,013;5439,57879787287
11:07:59,117;5438,88535271976
11:07:59,220;5438,14514345905
11:07:59,322;5438,06551118903
11:07:59,426;5438,41918782636
11:07:59,529;5438,17934035733
11:07:59,632;5439,20002784428
11:07:59,735;5439,31021754721
11:07:59,837;5439,67288473985
11:07:59,941;5438,69499480337
11:08:00,043;5438,67355704483
11:08:00,146;5439,45050884508
11:08:00,250;5440,65288836681
11:08:00,352;5445,15318551773
11:08:00,456;5447,88031027981
11:08:00,558;5452,97387836913
11:08:00,661;5457,07737096752
11:08:00,764;5459,16983631097
11:08:00,867;5459,64370035677
11:08:00,971;5458,5077454305
11:08:01,074;5457,11174143737
11:08:01,177;5454,7487275408
11:08:01,280;5451,56244156404
11:08:01,383;5449,20388096657
11:08:01,485;5448,84750204878
11:08:01,589;5448,87004866409
11:08:01,691;5449,25586379897
11:08:01,793;5450,46102448334
11:08:01,898;5450,95462990538
11:08:02,000;5452,30407426569
11:08:02,104;5451,15238445946
11:08:02,206;5449,55278381766
11:08:02,310;5446,34732039665
11:08:02,413;5441,8777886665
11:08:02,514;5436,74194327497
11:08:02,619;5431,4047602297
11:08:02,722;5427,61940887371
11:08:02,824;5426,28776819186
11:08:02,928;5428,23772732882
11:08:03,030;5431,75142669473
11:08:03,134;5434,65565523109
11:08:03,236;5434,92865540139
11:08:03,340;5434,27908936042
11:08:03,443;5432,33442729866
11:08:03,546;5431,22686941725
11:08:03,649;5429,60547111377
11:08:03,759;5428,0519366318
11:08:03,854;5427,67426709797
11:08:03,956;5428,4216268805
11:08:04,061;5429,61918949175
11:08:04,163;5431,27862005186
11:08:04,266;5433,91739890781
11:08:04,370;5438,06535522789
11:08:04,474;5449,070829174
11:08:04,576;5454,17576119446
11:08:04,679;5457,42591760733
11:08:04,781;5460,85664528262
11:08:04,884;5462,01006467191
11:08:04,994;5464,67754185856
11:08:05,090;5468,44007431899
11:08:05,195;5473,17329004568
11:08:05,296;5477,43465953877
11:08:05,400;5483,05074072229
11:08:05,502;5486,17277533591
11:08:05,606;5488,14867403658
11:08:05,709;5487,51086078155
11:08:05,811;5485,15728150255
11:08:05,914;5481,32927406178
11:08:06,016;5477,06445524377
11:08:06,121;5471,9427985541
11:08:06,223;5468,45510497658
11:08:06,335;5465,18473151735
11:08:06,429;5464,04698462946
11:08:06,533;5462,7645125754
11:08:06,636;5461,55745629263
11:08:06,738;5459,50731983776
11:08:06,842;5456,5683293663
11:08:06,944;5452,12774211322
11:08:07,046;5447,32878482362
11:08:07,151;5442,38273046554
11:08:07,253;5438,23452186715
11:08:07,357;5436,70008730751
11:08:07,459;5436,49552180056
11:08:07,560;5438,1953127709
11:08:07,665;5440,18378987694
11:08:07,768;5442,39850542416
11:08:07,872;5444,77765214109
11:08:07,975;5445,60485213372
11:08:08,078;5447,53286718056
11:08:08,180;5447,48847859734
11:08:08,284;5448,2923883506
11:08:08,385;5448,68253522748
11:08:08,489;5449,58726659759
11:08:08,592;5450,03491606327
11:08:08,696;5453,58038328558
11:08:08,799;5456,25549030825
11:08:08,900;5460,27168168382
11:08:09,006;5463,43931515578
11:08:09,106;5466,06794785044
11:08:09,211;5466,32669053979
11:08:09,313;5465,37493076434
11:08:09,417;5463,52528769077
11:08:09,519;5462,09037517113
11:08:09,621;5461,50513238575
11:08:09,725;5461,42919366055
11:08:09,828;5461,88395681099
11:08:09,932;5462,02805728482
11:08:10,035;5462,05975051837
11:08:10,138;5460,8303301387
11:08:10,240;5457,2149456993
11:08:10,345;5452,42980245271
11:08:10,446;5447,62552201135
11:08:10,549;5445,46707902571
11:08:10,653;5443,27476522426
11:08:10,756;5442,40076270568
11:08:10,859;5441,09867098759
11:08:10,961;5439,78287917283
11:08:11,065;5439,60026072772
11:08:11,167;5438,4461983187
11:08:11,270;5438,25769530656
11:08:11,375;5437,831158709
11:08:11,476;5437,68446104414
11:08:11,580;5437,54413085386
11:08:11,683;5436,98411423269
11:08:11,786;5436,29128318136
11:08:11,889;5436,05176260529
11:08:11,991;5436,24977770068
11:08:12,095;5435,94590494404
11:08:12,197;5436,85466637076
11:08:12,299;5436,34471411282
11:08:12,405;5437,56175832628
11:08:12,505;5438,23296900519
11:08:12,610;5440,76006437664
11:08:12,713;5443,63658436469
11:08:12,817;5449,46859520028
11:08:12,919;5463,76277416956
11:08:13,021;5470,64950547756
11:08:13,125;5473,33647044706
11:08:13,228;5474,18595944941
11:08:13,331;5472,80562547668
11:08:13,434;5470,43190482378
11:08:13,534;5467,69710952407
11:08:13,640;5466,43077570706
11:08:13,743;5467,59072744368
11:08:13,846;5469,59952205623
11:08:13,949;5472,78604140918
11:08:14,060;5475,75284645167
11:08:14,155;5477,56890669647
11:08:14,258;5476,87774208138
11:08:14,360;5474,53893615932
11:08:14,463;5469,46467024942
11:08:14,566;5462,85592545032
11:08:14,669;5456,27763289563
11:08:14,773;5452,62666993839
11:08:14,875;5451,72893100348
11:08:14,978;5450,98667276419
11:08:15,081;5450,81664429847
11:08:15,190;5450,007919267
11:08:15,287;5449,38687556033
11:08:15,390;5447,66656953344
11:08:15,494;5445,85910382042
11:08:15,597;5444,34106786858
11:08:15,699;5443,2960853824
11:08:15,803;5444,30540769959
11:08:15,909;5444,49783888152
11:08:16,007;5445,6272024133
11:08:16,113;5446,01998507351
11:08:16,213;5448,1113210862
11:08:16,318;5450,13531846417
11:08:16,422;5452,24599430162
11:08:16,524;5454,07393398227
11:08:16,626;5455,17883609826
11:08:16,729;5456,25851515721
11:08:16,834;5456,27203364571
11:08:16,935;5456,68635933913
11:08:17,039;5460,31195904065
11:08:17,141;5463,94797650458
