Время;Значение
11:07:11,324;4023,54123844257
11:07:11,427;4024,59771991267
11:07:11,530;4025,16105809394
11:07:11,632;4024,85413480483
11:07:11,736;4026,37067934937
11:07:11,839;4026,85111522967
11:07:11,941;4027,83951500894
11:07:12,045;4027,45748483594
11:07:12,148;4027,64062980882
11:07:12,251;4027,74435383608
11:07:12,354;4027,94699711384
11:07:12,457;4027,57970278801
11:07:12,560;4027,32367114385
11:07:12,663;4026,7893333551
11:07:12,766;4026,40572323323
11:07:12,869;4026,38639707651
11:07:12,972;4026,19665305582
11:07:13,075;4026,49582302029
11:07:13,178;4025,62611742264
11:07:13,281;4025,15783326254
11:07:13,383;4024,36364114213
11:07:13,487;4024,50892375658
11:07:13,590;4023,82857890538
11:07:13,693;4022,49498776779
11:07:13,796;4021,81583965764
11:07:13,899;4020,67993797297
11:07:14,002;4020,712420446
11:07:14,104;4020,4380449815
11:07:14,208;4019,55791733411
11:07:14,311;4019,67266220988
11:07:14,414;4019,03737713168
11:07:14,516;4018,87441406829
11:07:14,619;4018,94411775563
11:07:14,722;4019,62179344997
11:07:14,826;4018,74627881335
11:07:14,929;4019,43775169983
11:07:15,032;4019,51653186113
11:07:15,136;4019,47159839349
11:07:15,237;4020,41700832263
11:07:15,341;4020,22442266156
11:07:15,444;4020,10205521267
11:07:15,547;4020,73475579055
11:07:15,650;4021,03958546652
11:07:15,753;4020,80866582413
11:07:15,856;4021,60762036386
11:07:15,958;4021,95353665845
11:07:16,062;4022,95577495306
11:07:16,165;4022,60026803134
11:07:16,268;4023,22310272282
11:07:16,371;4023,06652356508
11:07:16,473;4024,25137376211
11:07:16,577;4024,17133170688
11:07:16,680;4024,07375830003
11:07:16,782;4024,95392841598
11:07:16,886;4024,11506001461
11:07:16,990;4024,87162408694
11:07:17,092;4024,76696062359
11:07:17,195;4024,63551680086
11:07:17,298;4024,25978663359
11:07:17,400;4024,71564312282
11:07:17,503;4024,36838054392
11:07:17,607;4024,88759873595
11:07:17,710;4025,21070765332
11:07:17,812;4025,65609969157
11:07:17,916;4026,03768130897
11:07:18,019;4026,1457614121
11:07:18,122;4026,5136538225
11:07:18,225;4026,63557270095
11:07:18,327;4026,71727890503
11:07:18,430;4026,89741350472
11:07:18,534;4026,60612348801
11:07:18,636;4026,22390144857
11:07:18,740;4026,76359984312
11:07:18,842;4025,88095262555
11:07:18,946;4026,50410935006
11:07:19,049;4026,06296620741
11:07:19,152;4026,39453387565
11:07:19,255;4025,42917605746
11:07:19,359;4026,60415993267
11:07:19,461;4026,10834771013
11:07:19,564;4026,71298773779
11:07:19,668;4027,18231882346
11:07:19,769;4027,43493379411
11:07:19,873;4028,44599186308
11:07:19,976;4028,877694727
11:07:20,078;4029,91602404733
11:07:20,182;4030,29446582983
11:07:20,285;4030,82284531704
11:07:20,388;4030,5397343479
11:07:20,491;4030,48068626599
11:07:20,594;4030,82329384554
11:07:20,697;4030,4150391721
11:07:20,799;4029,84903132431
11:07:20,903;4028,93603756535
11:07:21,006;4028,55973166205
11:07:21,109;4027,99605177107
11:07:21,212;4027,8199968408
11:07:21,315;4026,94668276411
11:07:21,418;4026,3357427263
11:07:21,520;4025,94474358047
11:07:21,624;4025,74925541101
11:07:21,727;4025,66705839987
11:07:21,830;4025,04264391067
11:07:21,933;4024,21791387049
11:07:22,036;4023,11959815896
11:07:22,139;4022,46116405859
11:07:22,241;4023,19742012803
11:07:22,344;4022,38571615072
11:07:22,447;4022,43991729728
11:07:22,551;4021,53322460591
11:07:22,653;4021,11115495076
11:07:22,756;4021,19424900731
11:07:22,860;4022,14145342653
11:07:22,963;4022,3347632224
11:07:23,066;4022,40745827217
11:07:23,177;4021,89597087709
11:07:23,272;4023,04477161385
11:07:23,375;4023,07306643206
11:07:23,478;4024,62689673811
11:07:23,580;4023,99878607452
11:07:23,684;4025,12905091638
11:07:23,788;4024,73764556819
11:07:23,890;4024,4717902039
11:07:23,993;4024,71543598345
11:07:24,096;4024,74072085379
11:07:24,199;4025,33590060854
11:07:24,302;4025,38651260953
11:07:24,405;4025,51458194495
11:07:24,507;4025,44229344641
11:07:24,611;4025,94355051475
11:07:24,713;4025,89823406897
11:07:24,817;4026,75499770576
11:07:24,920;4026,20978954778
11:07:25,022;4026,95704272444
11:07:25,126;4026,09833512786
11:07:25,229;4026,53089258858
11:07:25,332;4026,15872887329
11:07:25,435;4026,66218672428
11:07:25,538;4026,6578305679
11:07:25,641;4026,58216772907
11:07:25,744;4026,77584178865
11:07:25,847;4026,09884870499
11:07:25,950;4026,50635535556
11:07:26,052;4027,42272266264
11:07:26,155;4027,35344460125
11:07:26,259;4027,98283595584
11:07:26,362;4028,12704924558
11:07:26,465;4028,39612943946
11:07:26,568;4028,56524384215
11:07:26,672;4029,1071199981
11:07:26,774;4029,51323869911
11:07:26,876;4029,54258092144
11:07:26,980;4029,19764589553
11:07:27,083;4029,16516385396
11:07:27,186;4029,29983225176
11:07:27,289;4029,03630445513
11:07:27,392;4029,82028879414
11:07:27,495;4029,69042527918
11:07:27,599;4029,48252876021
11:07:27,700;4029,7989966138
11:07:27,803;4030,36372317329
11:07:27,907;4030,40630597438
11:07:28,010;4030,99586906449
11:07:28,114;4031,57106006047
11:07:28,216;4031,93681691624
11:07:28,319;4032,47329037285
11:07:28,430;4032,54918796547
11:07:28,524;4033,39574443387
11:07:28,628;4032,58077288163
11:07:28,731;4033,913232766
11:07:28,834;4032,45225498228
11:07:28,937;4032,86360630788
11:07:29,039;4031,67587318881
11:07:29,143;4031,58639359553
11:07:29,247;4030,63641224806
11:07:29,349;4031,10036243897
11:07:29,452;4029,98745965063
11:07:29,555;4028,90644086763
11:07:29,658;4028,00154183225
11:07:29,760;4027,61139753421
11:07:29,864;4026,82999753999
11:07:29,967;4026,95674366471
11:07:30,070;4026,04577910082
11:07:30,172;4025,90824984788
11:07:30,276;4025,76049028293
11:07:30,379;4025,31441588932
11:07:30,482;4025,07572432655
11:07:30,586;4025,40366067103
11:07:30,688;4024,90690925234
11:07:30,791;4024,7779004419
11:07:30,893;4024,15649628454
11:07:30,997;4024,81177078803
11:07:31,100;4024,15623935348
11:07:31,202;4025,15749553471
11:07:31,306;4025,06833520146
11:07:31,409;4025,48769437749
11:07:31,512;4025,83946248243
11:07:31,615;4026,13927275759
11:07:31,718;4027,1844996731
11:07:31,820;4027,09976055118
11:07:31,924;4027,41142340137
11:07:32,027;4027,17813475144
11:07:32,129;4027,34630958806
11:07:32,233;4027,07564933963
11:07:32,336;4027,5235606996
11:07:32,438;4027,30545648452
11:07:32,541;4027,57855154548
11:07:32,645;4026,89690292348
11:07:32,747;4027,0967699404
11:07:32,852;4026,46118544844
11:07:32,954;4027,58401924598
11:07:33,057;4027,21185547535
11:07:33,159;4026,77974651304
11:07:33,262;4026,68655183609
11:07:33,366;4026,77103421938
11:07:33,468;4026,61178617079
11:07:33,572;4027,09892823483
11:07:33,675;4026,70177864922
11:07:33,777;4026,88900316802
11:07:33,880;4026,58372506763
11:07:33,984;4026,88547930837
11:07:34,086;4027,13115365386
11:07:34,190;4027,26695351215
11:07:34,293;4027,41629300095
11:07:34,396;4027,60484079581
11:07:34,497;4028,22152512128
11:07:34,602;4028,8246275218
11:07:34,706;4029,52673405967
11:07:34,808;4030,58103744483
11:07:34,912;4030,71448783726
11:07:35,014;4031,55826807118
11:07:35,117;4031,32239545035
11:07:35,220;4032,15660846632
11:07:35,323;4032,23667035739
11:07:35,426;4032,58756393826
11:07:35,529;4032,19175971835
11:07:35,631;4032,37089020873
11:07:35,735;4032,06887945734
11:07:35,837;4032,28083349779
11:07:35,940;4032,3100907036
11:07:36,044;4032,74175110256
11:07:36,146;4033,09967055627
11:07:36,250;4032,73950864883
11:07:36,353;4032,89762539219
11:07:36,455;4033,61510883512
11:07:36,558;4034,21227499596
11:07:36,661;4033,7219081095
11:07:36,765;4034,17631221656
11:07:36,868;4034,55646293909
11:07:36,971;4034,41797201536
11:07:37,074;4034,2755942854
11:07:37,176;4033,61705222549
11:07:37,280;4033,18084317255
11:07:37,384;4032,18793700058
11:07:37,486;4031,73705691752
11:07:37,588;4031,00127199126
11:07:37,692;4030,64736760216
11:07:37,794;4029,95566067286
11:07:37,898;4029,52024207614
11:07:38,001;4029,36857488527
11:07:38,104;4029,01366645196
11:07:38,207;4028,35439930071
11:07:38,309;4028,68624332512
11:07:38,413;4028,27115543473
11:07:38,516;4027,77245990091
11:07:38,619;4027,55480426161
11:07:38,723;4027,66183774852
11:07:38,825;4027,98928318359
11:07:38,928;4027,80067055345
11:07:39,032;4028,57062447371
11:07:39,134;4028,01862526845
11:07:39,237;4028,21170125934
11:07:39,339;4027,85638659133
11:07:39,444;4028,67195612847
11:07:39,547;4028,36543940623
11:07:39,649;4029,42975860817
11:07:39,752;4028,83600915263
11:07:39,855;4029,35403114448
11:07:39,958;4029,7718104658
11:07:40,061;4029,22581222007
11:07:40,164;4030,23896355225
11:07:40,267;4029,52861317619
11:07:40,369;4029,1792571377
11:07:40,473;4029,26553384901
11:07:40,576;4028,79178172528
11:07:40,678;4028,80006793892
11:07:40,782;4030,36355168706
11:07:40,884;4033,37483716688
11:07:40,988;4113,1743518019
11:07:41,091;4169,11459918093
11:07:41,194;4195,36790389698
11:07:41,296;4287,30695413126
11:07:41,401;4294,92610102612
11:07:41,503;4232,31875195341
11:07:41,606;4177,35125324635
11:07:41,708;4172,67381027464
11:07:41,812;4156,27173478341
11:07:41,915;4122,88313655851
11:07:42,018;4073,24826890334
11:07:42,122;4026,85282502448
11:07:42,224;3989,24625132193
11:07:42,328;3966,77663491006
11:07:42,430;3964,34414264774
11:07:42,533;3971,86981187081
11:07:42,637;3989,03771583841
11:07:42,738;4007,77951480289
11:07:42,845;4022,10343732364
11:07:42,943;4029,08962834592
11:07:43,048;4028,3693046727
11:07:43,151;4023,92950764604
11:07:43,252;4019,23257148921
11:07:43,358;4016,84502619886
11:07:43,460;4017,58569776396
11:07:43,562;4023,28689865758
11:07:43,665;4027,88628440432
11:07:43,769;4033,84064513108
11:07:43,872;4039,31222703463
11:07:43,975;4046,30828771366
11:07:44,078;4060,69823256033
11:07:44,182;4064,9836822165
11:07:44,284;4067,89443011926
11:07:44,387;4073,18817463175
11:07:44,490;4076,13730483105
11:07:44,593;4076,61229773082
11:07:44,696;4073,762817209
11:07:44,799;4069,89127327401
11:07:44,902;4064,80845948775
11:07:45,006;4058,74518852137
11:07:45,107;4051,02585929348
11:07:45,211;4042,71571405873
11:07:45,315;4034,59223365377
11:07:45,416;4029,13829691339
11:07:45,520;4023,0386819894
11:07:45,623;4017,35495171299
11:07:45,726;4011,54044933129
11:07:45,829;4006,91989446077
11:07:45,932;4004,16589453343
11:07:46,035;4003,92776002133
11:07:46,137;4004,94628573606
11:07:46,239;4006,73495550491
11:07:46,344;4008,00876377779
11:07:46,447;4010,54041585613
11:07:46,550;4012,8704891554
11:07:46,653;4015,67220416241
11:07:46,755;4017,26461818279
11:07:46,859;4018,98993083986
11:07:46,962;4021,55566771298
11:07:47,066;4024,70336878208
11:07:47,168;4025,76042525633
11:07:47,271;4027,2656500897
11:07:47,374;4027,37039826478
11:07:47,477;4027,96389111307
11:07:47,579;4028,11953067393
11:07:47,683;4029,92475875169
11:07:47,787;4033,11701118844
11:07:47,889;4040,85845875971
11:07:47,991;4050,13336198437
11:07:48,095;4064,14324513953
11:07:48,197;4079,93578739935
11:07:48,302;4100,99439308611
11:07:48,404;4125,4308915717
11:07:48,506;4152,8282114096
11:07:48,609;4183,93410040657
11:07:48,712;4215,51058240181
11:07:48,815;4245,49273455214
11:07:48,919;4268,44000174098
11:07:49,022;4281,10279536681
11:07:49,125;4283,07972687526
11:07:49,228;4277,19686219963
11:07:49,331;4266,84138447243
11:07:49,433;4254,59544382322
11:07:49,537;4242,49832173854
11:07:49,641;4226,30128521995
11:07:49,742;4209,74779354355
11:07:49,846;4187,41032529875
11:07:49,950;4164,99055166691
11:07:50,052;4140,16839527983
11:07:50,156;4116,14275071921
11:07:50,257;4090,07521278246
11:07:50,360;4059,50664878108
11:07:50,464;4028,82842812463
11:07:50,567;4001,90381486787
11:07:50,670;3987,06981553359
11:07:50,774;3986,88476718694
11:07:50,876;3998,30343997719
11:07:50,980;4012,016353315
11:07:51,081;4022,30394470069
11:07:51,186;4025,0306418556
11:07:51,288;4021,72345906423
11:07:51,391;4015,51694704188
11:07:51,494;4002,54851555124
11:07:51,598;4008,99292935039
11:07:51,700;4029,17381179393
11:07:51,802;4050,27055097019
11:07:51,905;4068,18627418563
11:07:52,008;4081,95850316017
11:07:52,111;4091,84611861942
11:07:52,215;4096,40999128314
11:07:52,318;4097,39343424343
11:07:52,421;4099,20340721438
11:07:52,523;4103,74779587006
11:07:52,626;4111,33804461224
11:07:52,728;4119,60984850661
11:07:52,833;4129,27491994852
11:07:52,938;4132,44681347086
11:07:53,038;4130,93422300269
11:07:53,142;4121,92084907437
11:07:53,245;4108,80303501108
11:07:53,348;4089,65926930405
11:07:53,452;4071,33001309741
11:07:53,554;4060,26334745219
11:07:53,657;4058,7981316185
11:07:53,759;4062,98600534539
11:07:53,863;4065,19642965931
11:07:53,967;4064,74266319491
11:07:54,069;4060,37956527387
11:07:54,172;4051,53922713562
11:07:54,275;4035,71918976272
11:07:54,379;4013,68003190023
11:07:54,481;3988,66063889274
11:07:54,584;3965,12013987114
11:07:54,686;3948,46789552663
11:07:54,790;3945,76044375783
11:07:54,894;3954,55488369065
11:07:54,996;3990,88471836751
11:07:55,099;4004,13927750575
11:07:55,202;4013,87041529704
11:07:55,305;4018,23558724816
11:07:55,407;4017,24781153745
11:07:55,511;4009,31400812832
11:07:55,614;4004,57427146536
11:07:55,716;4009,19734276532
11:07:55,820;4025,74002957026
11:07:55,923;4050,10395590775
11:07:56,027;4075,29417781999
11:07:56,129;4097,78973705486
11:07:56,232;4115,02210303135
11:07:56,335;4127,91756520519
11:07:56,438;4137,01801177334
11:07:56,542;4147,98727177093
11:07:56,644;4163,63586892523
11:07:56,748;4186,88822129637
11:07:56,850;4210,44121264782
11:07:56,953;4231,39820544025
11:07:57,056;4245,88336703338
11:07:57,159;4254,57304210027
11:07:57,261;4256,24166992688
11:07:57,365;4253,08892929156
11:07:57,467;4246,32931931066
11:07:57,570;4236,89552098116
11:07:57,674;4227,76130249061
11:07:57,777;4216,00146680617
11:07:57,880;4201,03162661369
11:07:57,982;4180,66097786308
11:07:58,086;4155,89406719878
11:07:58,188;4127,92747443993
11:07:58,292;4098,79840991033
11:07:58,395;4073,48930344493
11:07:58,497;4054,50141417024
11:07:58,601;4041,13038148206
11:07:58,705;4031,67899000398
11:07:58,808;4019,57829585695
11:07:58,910;4017,06949615968
11:07:59,012;4017,83094721112
11:07:59,117;4019,30156918923
11:07:59,219;4022,66800902837
11:07:59,322;4028,21304205678
11:07:59,426;4033,87897794656
11:07:59,528;4039,50366262156
11:07:59,632;4044,45979234724
11:07:59,734;4047,48432955986
11:07:59,837;4052,42037177286
11:07:59,940;4057,85052882004
11:08:00,043;4066,54993403004
11:08:00,146;4077,89253783526
11:08:00,249;4088,89558658497
11:08:00,352;4100,34880430857
11:08:00,455;4113,13767723076
11:08:00,558;4126,41120400248
11:08:00,660;4136,74941727165
11:08:00,764;4144,44220226187
11:08:00,867;4150,48357141506
11:08:00,970;4150,39551261029
11:08:01,074;4145,19460768473
11:08:01,176;4138,34387018455
11:08:01,280;4129,98758963237
11:08:01,382;4118,40642660211
11:08:01,485;4107,83879289528
11:08:01,588;4097,76456864571
11:08:01,691;4086,55955788167
11:08:01,793;4078,98973033849
11:08:01,897;4073,27552566431
11:08:02,000;4071,56359843973
11:08:02,103;4065,83735602157
11:08:02,206;4060,53306311626
11:08:02,309;4051,37048517993
11:08:02,412;4022,37872403064
11:08:02,514;4008,18294367638
11:08:02,618;3996,30339016366
11:08:02,722;3991,57927290413
11:08:02,824;3990,25062739023
11:08:02,927;3993,30096094637
11:08:03,030;4001,58103541298
11:08:03,133;4009,56571834428
11:08:03,236;4012,10297999757
11:08:03,339;4009,30068457838
11:08:03,443;4000,59132016851
11:08:03,545;3989,80311732024
11:08:03,649;3978,57930410845
11:08:03,758;3972,58366494206
11:08:03,854;3977,71965031023
11:08:03,956;3994,46142180547
11:08:04,060;4017,54057278622
11:08:04,163;4044,01977540624
11:08:04,266;4068,42066448706
11:08:04,370;4090,61101096027
11:08:04,473;4112,07297478869
11:08:04,576;4130,58287859553
11:08:04,678;4144,96599070062
11:08:04,781;4159,44384815371
11:08:04,884;4171,85506339689
11:08:04,994;4185,34165282047
11:08:05,090;4203,67730601038
11:08:05,194;4222,31250884214
11:08:05,296;4236,67597583932
11:08:05,399;4246,63853380132
11:08:05,502;4248,11031295895
11:08:05,606;4242,40349275309
11:08:05,708;4231,24237840508
11:08:05,811;4214,10691819494
11:08:05,913;4194,28766619737
11:08:06,016;4173,58191298915
11:08:06,120;4150,61605684806
11:08:06,223;4107,32866342556
11:08:06,335;4089,45939104456
11:08:06,429;4076,78234229569
11:08:06,532;4066,42204534234
11:08:06,635;4057,98681286478
11:08:06,738;4051,55753487584
11:08:06,841;4044,31440066664
11:08:06,944;4037,38027168493
11:08:07,046;4027,74023186675
11:08:07,150;4015,93963141369
11:08:07,253;4005,31559454661
11:08:07,356;4000,43023683408
11:08:07,459;4002,55851872624
11:08:07,560;4014,67089869341
11:08:07,664;4033,40979594015
11:08:07,768;4052,20730141283
11:08:07,871;4065,85865837836
11:08:07,975;4073,9554151639
11:08:08,077;4076,6739152883
11:08:08,180;4072,72386954213
11:08:08,283;4069,43157982766
11:08:08,385;4074,1198760174
11:08:08,489;4091,12121459484
11:08:08,592;4113,76291476461
11:08:08,696;4137,2467779817
11:08:08,798;4154,8828404412
11:08:08,900;4166,87859410855
11:08:09,005;4171,11861847003
11:08:09,106;4169,76105575346
11:08:09,210;4160,98798449796
11:08:09,313;4153,58160873983
11:08:09,416;4147,69319687551
11:08:09,519;4140,71027088912
11:08:09,621;4135,4216689039
11:08:09,725;4130,55287971026
11:08:09,828;4123,99776749166
11:08:09,931;4099,31866469697
11:08:10,035;4089,45949446887
11:08:10,137;4082,1786730131
11:08:10,240;4072,81817550506
11:08:10,344;4060,70479679782
11:08:10,446;4047,70751507436
11:08:10,548;4034,32569454464
11:08:10,652;4019,63511794811
11:08:10,756;4007,49942794449
11:08:10,858;4002,42995951361
11:08:10,961;4002,99735101405
11:08:11,064;4006,1948649341
11:08:11,167;4007,78213075653
11:08:11,270;4005,67095212741
11:08:11,374;3999,54368665479
11:08:11,476;3991,22880477141
11:08:11,579;3985,37322285794
11:08:11,683;3984,47898619576
11:08:11,785;3991,4131445994
11:08:11,889;4004,17623876493
11:08:11,991;4019,42688031419
11:08:12,094;4033,97580449614
11:08:12,197;4044,54239190636
11:08:12,299;4049,41415145018
11:08:12,404;4051,96702915989
11:08:12,505;4053,48435110216
11:08:12,609;4059,76023241284
11:08:12,713;4074,40010734034
11:08:12,816;4097,97843044563
11:08:12,919;4125,56172686071
11:08:13,020;4153,67963251598
11:08:13,124;4177,03512262429
11:08:13,228;4193,07343741898
11:08:13,330;4198,87290720099
11:08:13,434;4195,76239638862
11:08:13,534;4177,93975197843
11:08:13,639;4174,39432030908
11:08:13,742;4177,81098543582
11:08:13,846;4183,78263588754
11:08:13,948;4188,17568645014
11:08:14,057;4184,03124150247
11:08:14,154;4172,71278621573
11:08:14,257;4151,84886436719
11:08:14,360;4125,10641731395
11:08:14,462;4093,72904526971
11:08:14,566;4063,49963964064
11:08:14,668;4040,97354637757
11:08:14,773;4033,35713298275
11:08:14,874;4037,41245447215
11:08:14,978;4047,88562005171
11:08:15,081;4057,66880416064
11:08:15,183;4061,41683731159
11:08:15,287;4058,53157250542
11:08:15,390;4046,75325616211
11:08:15,494;4028,10932056467
11:08:15,596;4009,69105892299
11:08:15,699;3997,84616837929
11:08:15,802;4003,11039560663
11:08:15,909;4020,27819906128
11:08:16,007;4043,50899150942
11:08:16,112;4061,26839325526
11:08:16,213;4074,13327964473
11:08:16,317;4081,04093807003
11:08:16,422;4082,37744966211
11:08:16,523;4082,21001761426
11:08:16,626;4086,58006172903
11:08:16,729;4102,02651775865
11:08:16,833;4120,58154238442
11:08:16,935;4139,98498815968
11:08:17,038;4158,62931321995
11:08:17,141;4175,05951525177
