Время;Значение
11:07:08,649;2368,05399858593
11:07:08,752;2367,78296719081
11:07:08,855;2366,86798179772
11:07:08,959;2366,18146933375
11:07:09,061;2365,50501495089
11:07:09,164;2364,60459217684
11:07:09,268;2363,8435744721
11:07:09,370;2362,62701666112
11:07:09,473;2361,95084227047
11:07:09,576;2360,98459993116
11:07:09,679;2360,02737878773
11:07:09,779;2359,39880813684
11:07:09,886;2358,24600934975
11:07:09,988;2357,59001057604
11:07:10,096;2356,8172548017
11:07:10,195;2356,34849924447
11:07:10,297;2355,90380797291
11:07:10,400;2355,74894946585
11:07:10,504;2354,62718874356
11:07:10,606;2354,94763914739
11:07:10,709;2355,31213771548
11:07:10,814;2355,43003625994
11:07:10,915;2355,24828987319
11:07:11,018;2355,339490801
11:07:11,122;2355,73950273207
11:07:11,224;2356,10432164068
11:07:11,337;2357,06973212499
11:07:11,430;2357,66799553308
11:07:11,533;2357,32454726789
11:07:11,635;2358,59838845104
11:07:11,740;2359,13410587928
11:07:11,842;2360,15777759451
11:07:11,944;2360,691242646
11:07:12,049;2361,60578707082
11:07:12,150;2362,50878243181
11:07:12,255;2363,67645031551
11:07:12,358;2364,63865825949
11:07:12,460;2365,20566434972
11:07:12,563;2365,33271460593
11:07:12,667;2366,05324844501
11:07:12,777;2366,40989770651
11:07:12,872;2366,49615780381
11:07:12,976;2366,57431812966
11:07:13,078;2366,59597020416
11:07:13,181;2366,91655079109
11:07:13,285;2366,60478611477
11:07:13,386;2367,5118766773
11:07:13,490;2368,45993299663
11:07:13,594;2368,37984179255
11:07:13,696;2368,73482423456
11:07:13,799;2369,1974994306
11:07:13,903;2369,75017822387
11:07:14,006;2369,747254308
11:07:14,108;2368,72609503211
11:07:14,212;2369,03881037931
11:07:14,314;2368,76861134337
11:07:14,418;2368,7623980881
11:07:14,520;2368,79639009163
11:07:14,622;2368,50345713067
11:07:14,725;2367,18731790864
11:07:14,830;2367,36893302489
11:07:14,932;2366,97663977352
11:07:15,035;2365,6224590342
11:07:15,139;2365,6800489473
11:07:15,240;2365,02195720449
11:07:15,344;2365,79123548188
11:07:15,447;2366,64972749757
11:07:15,550;2367,70870881157
11:07:15,653;2368,38557130724
11:07:15,757;2370,32126277797
11:07:15,859;2370,87478923447
11:07:15,959;2372,2749522813
11:07:16,066;2372,40712008106
11:07:16,168;2372,94156753798
11:07:16,271;2373,37612862938
11:07:16,375;2373,28555573385
11:07:16,476;2372,63461293666
11:07:16,581;2372,00804267382
11:07:16,683;2371,98769144409
11:07:16,785;2370,85420385461
11:07:16,890;2370,05793579276
11:07:16,993;2369,65150463056
11:07:17,095;2368,70508513916
11:07:17,198;2367,2058264333
11:07:17,302;2367,06335185337
11:07:17,404;2366,00165180424
11:07:17,507;2365,44868192664
11:07:17,611;2363,66619902164
11:07:17,713;2363,14853764108
11:07:17,815;2363,07814151258
11:07:17,920;2361,98661640756
11:07:18,022;2361,12796499973
11:07:18,125;2360,18580211708
11:07:18,229;2359,01043039055
11:07:18,330;2358,18214659475
11:07:18,433;2356,98838298487
11:07:18,537;2356,93447731559
11:07:18,638;2357,03936512064
11:07:18,743;2356,89751732503
11:07:18,847;2358,47208460978
11:07:18,949;2357,81560023078
11:07:19,051;2358,97101719623
11:07:19,155;2358,59923454694
11:07:19,258;2359,85836792482
11:07:19,361;2359,8633090158
11:07:19,465;2360,19527833126
11:07:19,567;2360,54249629376
11:07:19,671;2361,26378998472
11:07:19,770;2361,72617311546
11:07:19,876;2362,25823628031
11:07:19,979;2362,96853643099
11:07:20,082;2363,43856456708
11:07:20,184;2363,5420908619
11:07:20,287;2364,43457391055
11:07:20,392;2365,19192201242
11:07:20,494;2365,45162335692
11:07:20,598;2365,48248638647
11:07:20,700;2366,40242765412
11:07:20,802;2365,96355340614
11:07:20,906;2366,60876437488
11:07:21,010;2366,60712713034
11:07:21,112;2366,18177807433
11:07:21,215;2366,44661091336
11:07:21,319;2365,99839483195
11:07:21,421;2365,47735491505
11:07:21,523;2365,8621335101
11:07:21,628;2366,20442533428
11:07:21,730;2366,1365873062
11:07:21,834;2366,6735773286
11:07:21,937;2366,93415535313
11:07:22,039;2367,34260361832
11:07:22,142;2368,76952123951
11:07:22,245;2368,58202913249
11:07:22,346;2369,75136461611
11:07:22,451;2369,85154282353
11:07:22,555;2370,00331701204
11:07:22,656;2369,98233670645
11:07:22,759;2370,70700929406
11:07:22,863;2369,93052255881
11:07:22,966;2369,94068404065
11:07:23,069;2369,02107857036
11:07:23,181;2369,90318297854
11:07:23,273;2368,78751864269
11:07:23,378;2370,03985414242
11:07:23,482;2369,47569812014
11:07:23,582;2371,06294203304
11:07:23,687;2371,11656906111
11:07:23,789;2371,17062039216
11:07:23,893;2372,82214999001
11:07:23,996;2373,51382432687
11:07:24,100;2374,77458160098
11:07:24,202;2375,49729528058
11:07:24,305;2375,74006636846
11:07:24,409;2376,03579244017
11:07:24,513;2376,05269362556
11:07:24,614;2376,4205127406
11:07:24,714;2375,97678459082
11:07:24,820;2374,64353935189
11:07:24,923;2374,56695789751
11:07:25,026;2372,60639735456
11:07:25,129;2372,04481529623
11:07:25,233;2370,07197458668
11:07:25,336;2368,79406959782
11:07:25,437;2367,82196372629
11:07:25,542;2366,6453045302
11:07:25,644;2366,55929384695
11:07:25,747;2365,05446605957
11:07:25,848;2364,3953527372
11:07:25,954;2364,62936694399
11:07:26,055;2363,84805576554
11:07:26,158;2363,65796350137
11:07:26,263;2362,36904921662
11:07:26,364;2361,74268614131
11:07:26,468;2360,62063492165
11:07:26,572;2360,52670034137
11:07:26,675;2360,42538191146
11:07:26,777;2360,34790780506
11:07:26,877;2360,47865704809
11:07:26,983;2360,10768049001
11:07:27,087;2361,06183215802
11:07:27,190;2361,21462840849
11:07:27,291;2362,61313620022
11:07:27,395;2362,82493967812
11:07:27,499;2363,37241182662
11:07:27,600;2364,02709479186
11:07:27,704;2364,77689838484
11:07:27,804;2364,72426464646
11:07:27,910;2365,22411894732
11:07:28,013;2365,7271317566
11:07:28,118;2365,73099149121
11:07:28,219;2366,03081129362
11:07:28,322;2365,71204346547
11:07:28,434;2366,32011866365
11:07:28,525;2365,95389312868
11:07:28,631;2367,13821482945
11:07:28,732;2365,83874307346
11:07:28,837;2366,80864321622
11:07:28,941;2365,90349677058
11:07:29,040;2366,58090153188
11:07:29,146;2366,32887532014
11:07:29,250;2367,39253523999
11:07:29,353;2366,79163873857
11:07:29,453;2366,1192197487
11:07:29,558;2365,80325968007
11:07:29,661;2365,48145203416
11:07:29,763;2365,26274595159
11:07:29,867;2366,03285846406
11:07:29,968;2365,42256075864
11:07:30,073;2365,93036923883
11:07:30,175;2366,10503774329
11:07:30,280;2367,53291832631
11:07:30,382;2368,4071702196
11:07:30,485;2369,77659963566
11:07:30,590;2370,35498041032
11:07:30,689;2371,29015634087
11:07:30,794;2371,92036634617
11:07:30,894;2372,67226212332
11:07:31,000;2372,24749657348
11:07:31,103;2373,64126996442
11:07:31,205;2373,24910802099
11:07:31,309;2374,00076987739
11:07:31,411;2373,94905763407
11:07:31,516;2373,4037474788
11:07:31,616;2374,15214908473
11:07:31,721;2373,90494804439
11:07:31,821;2374,55377034019
11:07:31,927;2374,77918707275
11:07:32,030;2375,13558766969
11:07:32,130;2376,09578015312
11:07:32,236;2376,82681318522
11:07:32,340;2377,81110037066
11:07:32,442;2378,00569741276
11:07:32,542;2378,24618827761
11:07:32,649;2377,89477279291
11:07:32,751;2377,41380661467
11:07:32,855;2377,8889826264
11:07:32,957;2376,75126959421
11:07:33,058;2375,44858045254
11:07:33,162;2374,98466162378
11:07:33,263;2374,2661147469
11:07:33,370;2372,94825038032
11:07:33,469;2372,55731690299
11:07:33,575;2370,81290424857
11:07:33,684;2369,78195081752
11:07:33,778;2368,07835894167
11:07:33,883;2367,65208866925
11:07:33,985;2367,20336140331
11:07:34,089;2366,31948897449
11:07:34,193;2365,76906286624
11:07:34,296;2365,25904669626
11:07:34,399;2364,90906517927
11:07:34,498;2364,63119139164
11:07:34,606;2364,46729699969
11:07:34,707;2365,30306951973
11:07:34,811;2364,41707594372
11:07:34,913;2365,12391154571
11:07:35,017;2364,88584739617
11:07:35,120;2365,61568094115
11:07:35,223;2365,31474984477
11:07:35,326;2366,11351780862
11:07:35,429;2366,15268561681
11:07:35,533;2366,36158060868
11:07:35,632;2366,1365873062
11:07:35,738;2366,59155727844
11:07:35,841;2366,67525900515
11:07:35,942;2368,20690086525
11:07:36,047;2368,11713175189
11:07:36,147;2367,64996763166
11:07:36,254;2368,16419444288
11:07:36,356;2367,93136551119
11:07:36,459;2368,34303123342
11:07:36,561;2367,30406537366
11:07:36,664;2366,34514648073
11:07:36,769;2367,08085736087
11:07:36,869;2366,31941489733
11:07:36,974;2366,56999404713
11:07:37,075;2365,91890606401
11:07:37,179;2366,14733433506
11:07:37,283;2366,04838381635
11:07:37,388;2366,54092872514
11:07:37,489;2366,29445871796
11:07:37,591;2366,27571565603
11:07:37,696;2365,85637486925
11:07:37,795;2365,75540682131
11:07:37,901;2365,73536236782
11:07:38,002;2365,70552159537
11:07:38,107;2366,50648250938
11:07:38,210;2366,87209324474
11:07:38,310;2367,2816674708
11:07:38,416;2367,76896264676
11:07:38,519;2368,84925986631
11:07:38,623;2369,67219473647
11:07:38,724;2370,97728060305
11:07:38,828;2371,47232546998
11:07:38,940;2373,42697934176
11:07:39,034;2373,54496547178
11:07:39,137;2374,97324313006
11:07:39,238;2375,37131184979
11:07:39,342;2375,9109786676
11:07:39,445;2376,62119235073
11:07:39,551;2377,49154255852
11:07:39,650;2377,13337315955
11:07:39,755;2376,81356714645
11:07:39,859;2377,52516954153
11:07:39,959;2376,57024039324
11:07:40,064;2377,38982870535
11:07:40,165;2376,81875723726
11:07:40,270;2376,65079860717
11:07:40,370;2377,53230445671
11:07:40,477;2377,21833216132
11:07:40,579;2378,05091833714
11:07:40,679;2378,62289646432
11:07:40,786;2378,40274296254
11:07:40,885;2378,91751168172
11:07:40,991;2379,20918820074
11:07:41,092;2377,57036133977
11:07:41,197;2377,70074584759
11:07:41,299;2376,28537710641
11:07:41,404;2375,70417374671
11:07:41,506;2375,86033385168
11:07:41,609;2372,91873162103
11:07:41,712;2371,33841754896
11:07:41,813;2372,28280472047
11:07:41,918;2368,36975595525
11:07:42,022;2369,28504779855
11:07:42,125;2369,50173632184
11:07:42,227;2369,12229415741
11:07:42,329;2368,91063560856
11:07:42,433;2369,42154365413
11:07:42,534;2369,4147452458
11:07:42,641;2369,16628712102
11:07:42,739;2368,94921834573
11:07:42,846;2369,78352922537
11:07:42,944;2369,31743200636
11:07:43,051;2368,93898470608
11:07:43,154;2369,04229160657
11:07:43,254;2369,6220179519
11:07:43,360;2369,19253014595
11:07:43,462;2370,5415941666
11:07:43,566;2370,22959530485
11:07:43,668;2371,39267369166
11:07:43,770;2371,26664597932
11:07:43,876;2372,3853516085
11:07:43,976;2374,53119646649
11:07:44,081;2377,57511309862
11:07:44,186;2383,07685128359
11:07:44,287;2393,65649804652
11:07:44,390;2411,31802280938
11:07:44,493;2444,0703822459
11:07:44,596;2498,48702469349
11:07:44,698;2584,4971268948
11:07:44,803;2703,53536288294
11:07:44,903;2834,09511187521
11:07:45,009;2934,63482328857
11:07:45,108;2987,35495088807
11:07:45,214;3007,96913285946
11:07:45,318;2996,90937362352
11:07:45,418;2930,8728885231
11:07:45,523;2825,68192527599
11:07:45,625;2720,97931468231
11:07:45,730;2637,54874339443
11:07:45,830;2574,64859753482
11:07:45,935;2524,34635551165
11:07:46,039;2478,66287474391
11:07:46,138;2433,73630688911
11:07:46,241;2387,84384562622
11:07:46,345;2343,46940899748
11:07:46,450;2301,60610843003
11:07:46,551;2266,36830408469
11:07:46,657;2237,90817324022
11:07:46,757;2219,6703667484
11:07:46,859;2211,78749969572
11:07:46,966;2245,21621346072
11:07:47,067;2292,46659702754
11:07:47,171;2355,38423619987
11:07:47,272;2416,7408744261
11:07:47,377;2459,75980364277
11:07:47,479;2476,30459470222
11:07:47,580;2471,53552537453
11:07:47,686;2440,49758871938
11:07:47,788;2385,41017743456
11:07:47,893;2327,61191289239
11:07:47,992;2294,94513348307
11:07:48,098;2299,89156308559
11:07:48,200;2340,87866814516
11:07:48,305;2401,62842276886
11:07:48,407;2455,23737162783
11:07:48,507;2486,99704937695
11:07:48,612;2503,96345825761
11:07:48,713;2503,54100612675
11:07:48,819;2477,20313498126
11:07:48,919;2442,37913181183
11:07:49,025;2425,03984143193
11:07:49,129;2430,70446581704
11:07:49,229;2450,44998128277
11:07:49,334;2466,60422017682
11:07:49,434;2469,71106481302
11:07:49,540;2454,70339468128
11:07:49,642;2421,39376587292
11:07:49,744;2371,75006760485
11:07:49,849;2317,9809645697
11:07:49,952;2272,92122832884
11:07:50,056;2249,05289744691
11:07:50,157;2244,66362847124
11:07:50,260;2249,90119843867
11:07:50,361;2254,14580315249
11:07:50,467;2254,88686361293
11:07:50,569;2256,82745288136
11:07:50,681;2256,95722415877
11:07:50,775;2264,08855012988
11:07:50,879;2287,10362717268
11:07:50,984;2325,57865192106
11:07:51,082;2363,33454219086
11:07:51,189;2388,59385718227
11:07:51,290;2405,63268798115
11:07:51,394;2399,35788183929
11:07:51,497;2380,36109941675
11:07:51,599;2368,43141039091
11:07:51,703;2366,78736678282
11:07:51,803;2375,70161515821
11:07:51,910;2389,83669481695
11:07:52,009;2407,07053539456
11:07:52,114;2424,96098896731
11:07:52,218;2443,4800576446
11:07:52,319;2463,69824473599
11:07:52,424;2486,73457109005
11:07:52,524;2516,12533951732
11:07:52,629;2556,84728128497
11:07:52,729;2612,57054707921
11:07:52,837;2678,90368177913
11:07:52,939;2749,52031988778
11:07:53,040;2809,13441426826
11:07:53,146;2851,68888049118
11:07:53,246;2869,3731916021
11:07:53,351;2860,11185435755
11:07:53,453;2824,59893955525
11:07:53,557;2763,42788240593
11:07:53,658;2694,48346671019
11:07:53,762;2630,32930966314
11:07:53,866;2574,6384210559
11:07:53,968;2527,80346430333
11:07:54,073;2484,96661824759
11:07:54,173;2445,61961397911
11:07:54,279;2412,86714763844
11:07:54,380;2379,98667135353
11:07:54,484;2346,34776687117
11:07:54,586;2319,00516875162
11:07:54,687;2300,50662028743
11:07:54,793;2291,81965497592
11:07:54,895;2293,1475189697
11:07:55,000;2299,72369352663
11:07:55,100;2314,83532171426
11:07:55,205;2336,87579763259
11:07:55,307;2364,79144299134
11:07:55,408;2390,94156107364
11:07:55,514;2409,15585501747
11:07:55,615;2413,78297781349
11:07:55,719;2406,34973494165
11:07:55,821;2387,78606646228
11:07:55,935;2362,56460475387
11:07:56,028;2327,0165913739
11:07:56,132;2333,14949507123
11:07:56,235;2368,26507390914
11:07:56,336;2426,84195543564
11:07:56,441;2495,73920636844
11:07:56,543;2549,14777378428
11:07:56,647;2576,47885166267
11:07:56,749;2582,42576570347
11:07:56,854;2566,72553821756
11:07:56,954;2520,96825527327
11:07:57,059;2460,85487939895
11:07:57,171;2415,42597430894
11:07:57,262;2397,20121180892
11:07:57,368;2401,33698433099
11:07:57,468;2416,68478837491
11:07:57,573;2433,59548112998
11:07:57,675;2441,44291589814
11:07:57,781;2439,17824548951
11:07:57,883;2424,20379623844
11:07:57,983;2399,0812990904
11:07:58,090;2370,12865521901
11:07:58,189;2344,6220735674
11:07:58,293;2326,38394650489
11:07:58,399;2314,7005224382
11:07:58,499;2306,46121812805
11:07:58,603;2298,28387177631
11:07:58,706;2289,02547113175
11:07:58,810;2277,54167375424
11:07:58,913;2263,79439476255
11:07:59,016;2250,06022625906
11:07:59,118;2238,81650845116
11:07:59,223;2232,37053786117
11:07:59,324;2233,81301628757
11:07:59,427;2246,25214507594
11:07:59,531;2270,73067518391
11:07:59,633;2300,63092326988
11:07:59,737;2327,69519056555
11:07:59,838;2344,83786966311
11:07:59,944;2355,73588212391
11:08:00,045;2365,1862290809
11:08:00,147;2376,01611446228
11:08:00,253;2400,51302916449
11:08:00,353;2452,58903242956
11:08:00,458;2573,10598371226
11:08:00,559;2590,63700349467
11:08:00,663;2605,68678838772
11:08:00,766;2609,72083515943
11:08:00,868;2588,43909793325
11:08:00,973;2586,88208552121
11:08:01,078;2641,20168560478
11:08:01,180;2721,01628607073
11:08:01,281;2771,30653733595
11:08:01,385;2795,42558001534
11:08:01,486;2805,89869621531
11:08:01,591;2779,6136962559
11:08:01,694;2708,53622981113
11:08:01,795;2613,89205386815
11:08:01,900;2535,23307759325
11:08:02,001;2482,00436976731
11:08:02,107;2451,67017502611
11:08:02,207;2437,81133926441
11:08:02,317;2431,27202688575
11:08:02,416;2423,37304641712
11:08:02,515;2410,69253754875
11:08:02,621;2393,06698679815
11:08:02,723;2368,87377334028
11:08:02,826;2341,31166124322
11:08:02,930;2318,23945812758
11:08:03,032;2305,5024967622
11:08:03,136;2304,43242351303
11:08:03,237;2315,04300603204
11:08:03,343;2330,46849849657
11:08:03,444;2348,17988604439
11:08:03,549;2365,29263765655
11:08:03,650;2380,14124039263
11:08:03,761;2388,24104324547
11:08:03,855;2390,02895594349
11:08:03,957;2386,76996308482
11:08:04,063;2383,65249981366
11:08:04,164;2386,11378797722
11:08:04,269;2399,57037280565
11:08:04,371;2428,08832830015
11:08:04,476;2468,58301345748
11:08:04,577;2511,3263314509
11:08:04,681;2544,05054591555
11:08:04,783;2562,15090568776
11:08:04,886;2568,61889578576
11:08:04,997;2560,0441634647
11:08:05,091;2521,80097097965
11:08:05,198;2510,67555495458
11:08:05,297;2504,45080829327
11:08:05,402;2498,58336923167
11:08:05,504;2493,26227304322
11:08:05,607;2484,65584252233
11:08:05,712;2471,53032062309
11:08:05,812;2457,80161513683
11:08:05,916;2444,69153583258
11:08:06,017;2427,30488521186
11:08:06,123;2406,0363965298
11:08:06,224;2379,92284038479
11:08:06,340;2349,58994090003
11:08:06,430;2315,42068158577
11:08:06,535;2282,51921102968
11:08:06,638;2256,34181393077
11:08:06,740;2240,41850553924
11:08:06,844;2236,34803081399
11:08:06,945;2242,29329280153
11:08:07,048;2258,09836029215
11:08:07,153;2281,55736854553
11:08:07,254;2311,40750496393
11:08:07,360;2340,32626944732
11:08:07,460;2363,21912395826
11:08:07,562;2374,83449590462
11:08:07,668;2371,88401872954
11:08:07,769;2354,2551157741
11:08:07,875;2324,26698291112
11:08:07,976;2290,30034028901
11:08:08,080;2260,88266581679
11:08:08,181;2247,03029112107
11:08:08,287;2254,46457153318
11:08:08,386;2287,77212259864
11:08:08,490;2345,06926031049
11:08:08,595;2418,00289813868
11:08:08,697;2490,91735868659
11:08:08,801;2554,32326563841
11:08:08,901;2601,99396942816
11:08:09,008;2635,91080303798
11:08:09,107;2655,20561556803
11:08:09,214;2666,40507380089
11:08:09,314;2684,1168263963
11:08:09,419;2709,4446796833
11:08:09,521;2711,08308420301
11:08:09,622;2686,91538496234
11:08:09,728;2652,80598327087
11:08:09,828;2598,88265004584
11:08:09,934;2539,26866431169
11:08:10,036;2498,67026715679
11:08:10,141;2471,52430219877
11:08:10,241;2453,3516938106
11:08:10,347;2445,33455062175
11:08:10,447;2442,17354210826
11:08:10,551;2433,79067775711
11:08:10,655;2425,18237800041
11:08:10,757;2414,44012073683
11:08:10,861;2398,18850542652
11:08:10,962;2380,65814316571
11:08:11,068;2359,05326758703
11:08:11,169;2331,2626579256
11:08:11,271;2302,78616043836
11:08:11,378;2285,33150194369
11:08:11,477;2282,42361482984
11:08:11,582;2294,51371300719
11:08:11,684;2318,61038438556
11:08:11,788;2347,67911239962
11:08:11,892;2377,02389664118
11:08:11,992;2402,09241187203
11:08:12,097;2422,48702251428
11:08:12,198;2434,48511191333
11:08:12,300;2439,79114847716
11:08:12,407;2440,54570554459
11:08:12,508;2443,55547691662
11:08:12,613;2452,9822159829
11:08:12,714;2474,24787071418
11:08:12,819;2506,94930419023
11:08:12,920;2546,90483967874
11:08:13,024;2585,20744930669
11:08:13,128;2612,95405017381
11:08:13,229;2624,3755499373
11:08:13,333;2621,29400221818
11:08:13,435;2601,92169456661
11:08:13,536;2567,84642177801
11:08:13,642;2529,48254429692
11:08:13,745;2492,89090292199
11:08:13,847;2466,63124376532
11:08:13,951;2450,83117391831
11:08:14,061;2439,66612385398
11:08:14,156;2439,36392082382
11:08:14,260;2420,95535289589
11:08:14,361;2401,99400239025
11:08:14,465;2381,17842425654
11:08:14,567;2356,08278536294
11:08:14,671;2331,48090542658
11:08:14,774;2313,62506472143
11:08:14,877;2299,24981058876
11:08:14,979;2288,65542540816
11:08:15,084;2284,35903566578
11:08:15,192;2287,88657666122
11:08:15,288;2297,55264434057
11:08:15,393;2313,83881636182
11:08:15,495;2329,51304623949
11:08:15,602;2333,37541515405
11:08:15,700;2329,47815097345
11:08:15,805;2321,34221826421
11:08:15,912;2302,53253259047
11:08:16,009;2277,53304383564
11:08:16,115;2263,8136754982
11:08:16,213;2266,96466523076
11:08:16,321;2288,85043697904
11:08:16,423;2326,62920886887
11:08:16,526;2371,21705303649
11:08:16,628;2413,98064901123
11:08:16,731;2449,56998894457
11:08:16,836;2477,97725742717
11:08:16,936;2501,288677874
11:08:17,041;2519,72107230558
11:08:17,142;2533,92447569435
