Время;Значение
11:07:18,021;4179,3968388679
11:07:18,123;4179,38415382398
11:07:18,227;4179,23131204775
11:07:18,328;4179,4082427558
11:07:18,432;4179,57728311036
11:07:18,536;4179,83109390837
11:07:18,637;4179,99919417987
11:07:18,742;4180,70107230137
11:07:18,844;4181,16105031655
11:07:18,948;4182,53023230334
11:07:19,050;4182,49396065953
11:07:19,154;4183,77669048413
11:07:19,257;4183,04242652491
11:07:19,360;4184,27549418143
11:07:19,463;4183,8412383366
11:07:19,566;4183,72886476711
11:07:19,670;4183,30013451553
11:07:19,770;4182,4608854312
11:07:19,875;4182,06509122168
11:07:19,977;4181,87215943162
11:07:20,080;4181,39562570134
11:07:20,183;4180,87639143104
11:07:20,286;4180,21462504599
11:07:20,390;4179,61851644104
11:07:20,493;4179,61245163546
11:07:20,596;4179,48720699835
11:07:20,698;4179,41123415711
11:07:20,801;4179,29353353439
11:07:20,905;4178,88740339293
11:07:21,008;4179,26024010788
11:07:21,111;4179,29942247454
11:07:21,214;4179,40978841328
11:07:21,317;4179,56539029236
11:07:21,419;4179,35570507874
11:07:21,522;4179,11199519987
11:07:21,626;4179,31322381176
11:07:21,729;4179,39765891653
11:07:21,832;4179,18817761429
11:07:21,935;4178,71014973464
11:07:22,038;4178,43683064582
11:07:22,140;4178,07706996405
11:07:22,243;4178,91214373633
11:07:22,345;4177,8922504657
11:07:22,449;4178,16410727059
11:07:22,553;4177,79679117296
11:07:22,655;4177,92261387884
11:07:22,758;4177,61563886551
11:07:22,861;4177,71756025971
11:07:22,964;4177,3180677362
11:07:23,068;4177,19301705848
11:07:23,179;4176,49573720281
11:07:23,273;4176,97433766435
11:07:23,377;4176,16375597691
11:07:23,480;4176,77295139241
11:07:23,581;4176,04457089028
11:07:23,686;4176,65266696988
11:07:23,789;4176,31495399073
11:07:23,891;4176,23898653885
11:07:23,995;4176,51653937558
11:07:24,098;4176,93073374177
11:07:24,200;4177,37990039308
11:07:24,304;4177,28019527228
11:07:24,407;4177,51286360083
11:07:24,508;4177,77605924238
11:07:24,613;4177,91509886077
11:07:24,714;4178,15456869349
11:07:24,819;4178,8106428127
11:07:24,922;4178,38427239739
11:07:25,024;4179,54873752486
11:07:25,128;4179,1069164758
11:07:25,231;4179,67471858633
11:07:25,334;4179,60131319018
11:07:25,436;4180,27211296241
11:07:25,540;4180,82095590396
11:07:25,642;4181,01830215545
11:07:25,746;4181,36502076247
11:07:25,848;4181,21325109056
11:07:25,952;4181,18346029269
11:07:26,053;4181,90925602186
11:07:26,157;4181,43691335935
11:07:26,261;4181,6370476503
11:07:26,363;4180,9419665123
11:07:26,467;4181,3348393646
11:07:26,570;4180,91088354364
11:07:26,673;4181,57928039261
11:07:26,776;4182,02236003549
11:07:26,877;4182,0514031594
11:07:26,982;4182,70396497228
11:07:27,085;4182,81927429131
11:07:27,188;4183,8172632596
11:07:27,290;4184,02692726772
11:07:27,394;4184,97214159372
11:07:27,498;4184,85716894395
11:07:27,599;4185,11484071079
11:07:27,702;4185,286065176
11:07:27,804;4185,29931085995
11:07:27,908;4185,19151889082
11:07:28,012;4184,51448709354
11:07:28,116;4184,24044631149
11:07:28,218;4183,84077621047
11:07:28,321;4183,42751323828
11:07:28,432;4182,57224358781
11:07:28,525;4182,4885833439
11:07:28,630;4181,57224784646
11:07:28,732;4182,46506592943
11:07:28,836;4181,20255094419
11:07:28,939;4182,33079816328
11:07:29,040;4181,60222566819
11:07:29,145;4182,18161315182
11:07:29,248;4182,22352309378
11:07:29,351;4183,08451595215
11:07:29,453;4182,78340759842
11:07:29,557;4182,45158992881
11:07:29,660;4181,98497069347
11:07:29,761;4182,9139862506
11:07:29,866;4181,91893924659
11:07:29,968;4182,38669062976
11:07:30,072;4181,7677525155
11:07:30,174;4181,76187998686
11:07:30,278;4181,42215542298
11:07:30,381;4181,32652003696
11:07:30,484;4180,67669678366
11:07:30,588;4180,91949389363
11:07:30,688;4180,67211111003
11:07:30,793;4180,60056471101
11:07:30,894;4179,93510941685
11:07:30,999;4180,17791778562
11:07:31,102;4179,08977660614
11:07:31,203;4179,74035892926
11:07:31,308;4179,21081530255
11:07:31,410;4179,29267158792
11:07:31,514;4178,87625423244
11:07:31,616;4178,68183846107
11:07:31,720;4179,09385756103
11:07:31,821;4178,68627092616
11:07:31,926;4178,59614514152
11:07:32,029;4178,29595999756
11:07:32,130;4178,4230462967
11:07:32,235;4178,62278989931
11:07:32,338;4178,52604395455
11:07:32,440;4179,01878006448
11:07:32,542;4179,14900650253
11:07:32,647;4178,9446435278
11:07:32,749;4179,32262107588
11:07:32,853;4179,23101036958
11:07:32,956;4180,40118933655
11:07:33,058;4180,4344605467
11:07:33,160;4180,07725616206
11:07:33,263;4181,01677326574
11:07:33,368;4180,96526885731
11:07:33,469;4181,55071038712
11:07:33,574;4182,05155743469
11:07:33,683;4181,93364781806
11:07:33,778;4182,57721411822
11:07:33,882;4182,33239370915
11:07:33,985;4182,81391934219
11:07:34,088;4182,89705661988
11:07:34,192;4183,01090324854
11:07:34,294;4183,15528834599
11:07:34,398;4182,90899977341
11:07:34,498;4182,96877407328
11:07:34,604;4183,09108818247
11:07:34,706;4182,83155911867
11:07:34,810;4183,81172706449
11:07:34,912;4183,15563029484
11:07:35,016;4183,96253515854
11:07:35,119;4183,53561591789
11:07:35,221;4184,41094417554
11:07:35,325;4184,46555112613
11:07:35,428;4185,73079112623
11:07:35,531;4186,16742863183
11:07:35,632;4186,55881420057
11:07:35,737;4186,33182677669
11:07:35,839;4186,64541388855
11:07:35,941;4186,86429280945
11:07:36,046;4187,30150056103
11:07:36,146;4186,95056349264
11:07:36,252;4186,41771930853
11:07:36,355;4186,20510722666
11:07:36,457;4185,65130716657
11:07:36,560;4186,05063470141
11:07:36,662;4185,04159810276
11:07:36,767;4184,58067451881
11:07:36,869;4184,71478143681
11:07:36,973;4184,17236549677
11:07:37,074;4184,65667239011
11:07:37,178;4184,41074706745
11:07:37,282;4184,29267172549
11:07:37,386;4184,54464671058
11:07:37,488;4184,87186234862
11:07:37,589;4184,57720328307
11:07:37,694;4185,11427025275
11:07:37,795;4184,91231054536
11:07:37,900;4185,00555992406
11:07:38,002;4185,01328529825
11:07:38,106;4184,37854341368
11:07:38,209;4184,80544712216
11:07:38,310;4184,43594147546
11:07:38,415;4184,45856763136
11:07:38,518;4183,88102170787
11:07:38,621;4183,63162537422
11:07:38,724;4182,95623339239
11:07:38,827;4182,9159777906
11:07:38,930;4182,46203810118
11:07:39,033;4182,75156105169
11:07:39,136;4182,00332546952
11:07:39,237;4182,15875678462
11:07:39,341;4181,1541261118
11:07:39,445;4181,7798661085
11:07:39,549;4181,18301506012
11:07:39,649;4181,66897756517
11:07:39,754;4180,64282602815
11:07:39,857;4180,44511106277
11:07:39,958;4180,83266160864
11:07:40,062;4180,12139808343
11:07:40,165;4180,89722495383
11:07:40,269;4180,71420749819
11:07:40,370;4180,46497162925
11:07:40,475;4180,92111596243
11:07:40,578;4180,72025588955
11:07:40,679;4180,91522708787
11:07:40,784;4181,4280170527
11:07:40,885;4181,38221461417
11:07:40,990;4181,39877056239
11:07:41,092;4183,68606098028
11:07:41,196;4182,5477434429
11:07:41,298;4185,8769730701
11:07:41,402;4184,97794318831
11:07:41,505;4187,61597275374
11:07:41,608;4193,37802431663
11:07:41,710;4203,038640872
11:07:41,812;4214,48400830301
11:07:41,917;4244,44128507017
11:07:42,020;4280,0915587802
11:07:42,123;4312,4293408471
11:07:42,226;4360,55918882168
11:07:42,328;4406,45101988819
11:07:42,432;4449,36360525551
11:07:42,533;4478,54914566392
11:07:42,639;4489,87967986517
11:07:42,739;4478,31751131117
11:07:42,845;4397,04460620357
11:07:42,943;4343,03183625571
11:07:43,050;4289,01529150703
11:07:43,153;4240,27479863512
11:07:43,253;4200,62586831117
11:07:43,359;4172,49996582038
11:07:43,461;4154,37460754029
11:07:43,564;4148,3498054724
11:07:43,667;4152,4114432641
11:07:43,770;4167,0905996608
11:07:43,874;4187,06198994308
11:07:43,975;4206,79114460174
11:07:44,080;4217,97904744418
11:07:44,183;4215,1638118707
11:07:44,286;4197,23624590159
11:07:44,389;4173,58049940597
11:07:44,491;4151,67958769446
11:07:44,595;4141,97712159195
11:07:44,697;4147,65563474239
11:07:44,801;4164,84783799519
11:07:44,903;4186,36491372575
11:07:45,008;4204,09291417816
11:07:45,108;4213,5444793784
11:07:45,213;4216,07040646275
11:07:45,317;4211,40464871341
11:07:45,417;4205,67359617421
11:07:45,522;4202,97757470612
11:07:45,624;4205,79682995875
11:07:45,728;4213,07161306759
11:07:45,830;4222,27991797101
11:07:45,934;4231,93488259851
11:07:46,037;4240,0119562279
11:07:46,138;4244,15526650434
11:07:46,240;4243,96195022539
11:07:46,345;4238,47334893839
11:07:46,449;4230,69517608525
11:07:46,551;4220,10529391751
11:07:46,655;4211,03864231733
11:07:46,756;4197,26146434798
11:07:46,859;4192,52608594624
11:07:46,964;4188,70481472125
11:07:47,066;4190,14369968657
11:07:47,170;4197,28630703217
11:07:47,272;4215,9447887028
11:07:47,376;4247,86248319906
11:07:47,478;4294,37756845184
11:07:47,579;4347,76195564655
11:07:47,685;4397,1826950153
11:07:47,788;4432,55368521863
11:07:47,891;4446,50386758369
11:07:47,992;4435,61288396286
11:07:48,097;4399,97883145399
11:07:48,199;4346,34962035217
11:07:48,303;4294,81682764085
11:07:48,406;4253,91526559028
11:07:48,507;4228,59024926637
11:07:48,611;4220,28094693727
11:07:48,713;4222,55029238305
11:07:48,817;4225,60116731113
11:07:48,919;4226,22248949249
11:07:49,024;4222,88945717004
11:07:49,127;4217,60548760078
11:07:49,229;4210,50173579668
11:07:49,333;4204,25809112139
11:07:49,434;4198,14504530961
11:07:49,539;4194,0500918574
11:07:49,642;4191,77121989429
11:07:49,743;4193,72342602555
11:07:49,848;4200,43787266696
11:07:49,950;4215,81603344153
11:07:50,054;4238,09426156644
11:07:50,157;4270,47334765717
11:07:50,259;4309,81622609183
11:07:50,361;4396,02586981267
11:07:50,466;4431,12056970759
11:07:50,568;4452,03598082826
11:07:50,679;4456,7615403065
11:07:50,775;4443,62980517557
11:07:50,878;4415,90791932191
11:07:50,982;4373,74143881861
11:07:51,082;4323,89897159736
11:07:51,188;4273,72152430306
11:07:51,289;4231,52599863609
11:07:51,393;4204,18211873576
11:07:51,496;4195,30778850389
11:07:51,598;4202,68493475221
11:07:51,702;4222,1292775785
11:07:51,802;4242,1724526909
11:07:51,908;4256,50767003586
11:07:52,009;4260,48862190509
11:07:52,113;4253,75615656592
11:07:52,217;4237,98960185496
11:07:52,319;4214,21638512131
11:07:52,423;4185,65036880469
11:07:52,524;4157,17699621264
11:07:52,628;4138,08416236098
11:07:52,728;4132,06379045614
11:07:52,835;4138,70803730404
11:07:52,938;4147,52431882717
11:07:53,039;4154,12210769057
11:07:53,144;4156,19190907033
11:07:53,246;4161,81293696564
11:07:53,350;4170,48355917641
11:07:53,453;4180,10868548564
11:07:53,556;4184,31282927907
11:07:53,658;4185,16147020185
11:07:53,760;4187,36362833594
11:07:53,865;4193,52166509489
11:07:53,967;4203,50525866836
11:07:54,071;4215,76782567805
11:07:54,173;4229,75601167935
11:07:54,277;4250,52404138057
11:07:54,380;4255,63912243194
11:07:54,483;4256,43998412084
11:07:54,585;4254,89859944986
11:07:54,686;4253,66309950805
11:07:54,792;4254,49632959957
11:07:54,895;4256,198296533
11:07:54,998;4257,59547409055
11:07:55,100;4255,96304620598
11:07:55,204;4252,91962315724
11:07:55,306;4248,46119949411
11:07:55,408;4247,95610524919
11:07:55,513;4256,16941710498
11:07:55,615;4277,87397995822
11:07:55,718;4304,53058069649
11:07:55,821;4327,96258453861
11:07:55,932;4343,72486544796
11:07:56,028;4350,44830695174
11:07:56,131;4346,51484255275
11:07:56,234;4329,91833817534
11:07:56,336;4302,94109298215
11:07:56,440;4268,60324598071
11:07:56,542;4229,34418880555
11:07:56,646;4192,18156053151
11:07:56,749;4168,74917410767
11:07:56,852;4161,71760770566
11:07:56,953;4168,7429028841
11:07:57,058;4184,68821395755
11:07:57,169;4205,32448467339
11:07:57,261;4224,3184158359
11:07:57,367;4241,67951291611
11:07:57,468;4255,18628401634
11:07:57,572;4255,74656339392
11:07:57,674;4244,34969306556
11:07:57,779;4227,70019177833
11:07:57,882;4211,3821875546
11:07:57,982;4213,31418241038
11:07:58,088;4245,18347582828
11:07:58,189;4287,0777070915
11:07:58,293;4331,56621943988
11:07:58,397;4370,83214459147
11:07:58,498;4397,66420914654
11:07:58,602;4410,61056455446
11:07:58,706;4410,25659104256
11:07:58,809;4398,54221157893
11:07:58,912;4380,9737078965
11:07:59,014;4358,29063564972
11:07:59,118;4332,7230280074
11:07:59,221;4308,02746443881
11:07:59,323;4287,16478926808
11:07:59,426;4271,51105253411
11:07:59,529;4261,93630502345
11:07:59,632;4261,21303908846
11:07:59,736;4264,86366570938
11:07:59,838;4268,90203981047
11:07:59,942;4267,93894673644
11:08:00,044;4260,99802070592
11:08:00,147;4247,09274590466
11:08:00,251;4226,52466952426
11:08:00,353;4201,36352400477
11:08:00,457;4173,68627470298
11:08:00,558;4152,40665927179
11:08:00,662;4143,31019378828
11:08:00,765;4149,14759767908
11:08:00,867;4166,23739062238
11:08:00,972;4184,72176722256
11:08:01,075;4199,73096949715
11:08:01,178;4208,67764966388
11:08:01,280;4209,97766637715
11:08:01,384;4205,59296326933
11:08:01,486;4201,70158436117
11:08:01,590;4200,31660799876
11:08:01,692;4201,60244541989
11:08:01,793;4203,27509823827
11:08:01,899;4204,09760933414
11:08:02,001;4208,38869857422
11:08:02,105;4213,30991952009
11:08:02,207;4218,75243381816
11:08:02,310;4223,66378166512
11:08:02,414;4228,49403522141
11:08:02,514;4231,63119917244
11:08:02,620;4234,60926936434
11:08:02,722;4238,36557435152
11:08:02,825;4239,4559374435
11:08:02,929;4238,20959188254
11:08:03,030;4238,44980327274
11:08:03,134;4239,42722544523
11:08:03,236;4242,28611504122
11:08:03,341;4247,2588070885
11:08:03,444;4255,02020029205
11:08:03,547;4265,58889701204
11:08:03,650;4276,60376822105
11:08:03,760;4288,3664569946
11:08:03,855;4300,88653087528
11:08:03,957;4314,43072799979
11:08:04,062;4327,26395706697
11:08:04,164;4336,69245965987
11:08:04,267;4338,91063216581
11:08:04,370;4333,11148056361
11:08:04,474;4318,3637518032
11:08:04,576;4292,91750393407
11:08:04,680;4259,02597393036
11:08:04,782;4220,12055039611
11:08:04,885;4175,27968463881
11:08:04,995;4135,77162459096
11:08:05,091;4113,84423228896
11:08:05,196;4115,5498633161
11:08:05,297;4165,66194388369
11:08:05,401;4197,05062183062
11:08:05,503;4221,59529429501
11:08:05,606;4234,7863966002
11:08:05,710;4236,39213872942
11:08:05,812;4231,51201339163
11:08:05,915;4224,38756675299
11:08:06,016;4224,31933415774
11:08:06,122;4238,79744517809
11:08:06,223;4267,45972834286
11:08:06,336;4299,58879989163
11:08:06,430;4327,80264571125
11:08:06,534;4347,9737282348
11:08:06,637;4358,67037908819
11:08:06,739;4356,61804028358
11:08:06,843;4349,18506562083
11:08:06,945;4344,51009370588
11:08:07,047;4340,70486720759
11:08:07,152;4337,67005349288
11:08:07,254;4335,38744843682
11:08:07,358;4331,55318825692
11:08:07,459;4325,6021045314
11:08:07,561;4320,29392552813
11:08:07,666;4313,22885996449
11:08:07,769;4302,98918597876
11:08:07,873;4292,32651916955
11:08:07,976;4279,15352692719
11:08:08,079;4261,42176010648
11:08:08,181;4239,77321675777
11:08:08,285;4220,56914916314
11:08:08,386;4206,17715552281
11:08:08,490;4197,85825973139
11:08:08,593;4196,87828403152
11:08:08,697;4203,55231534987
11:08:08,800;4211,14803507693
11:08:08,901;4217,8350112412
11:08:09,007;4219,01474138784
11:08:09,106;4201,62032991327
11:08:09,212;4186,15683505797
11:08:09,314;4171,55928238141
11:08:09,418;4163,25828233824
11:08:09,520;4164,13448267336
11:08:09,622;4174,50427969752
11:08:09,726;4191,63103715701
11:08:09,828;4210,72112780681
11:08:09,933;4228,69857615189
11:08:10,036;4241,18822530178
11:08:10,139;4247,16887541593
11:08:10,241;4245,95048678385
11:08:10,346;4240,27076079348
11:08:10,446;4235,21146775672
11:08:10,550;4238,23423882663
11:08:10,654;4249,54992911186
11:08:10,757;4265,28281775465
11:08:10,860;4277,58084078392
11:08:10,961;4281,83889797695
11:08:11,066;4276,64291773425
11:08:11,168;4260,77817570903
11:08:11,271;4237,3971536397
11:08:11,376;4212,49090705642
11:08:11,477;4196,83102082141
11:08:11,581;4197,7313514231
11:08:11,684;4216,86550973137
11:08:11,787;4251,15348326616
11:08:11,890;4290,07855855038
11:08:11,992;4322,19537091745
11:08:12,096;4340,93150906463
11:08:12,198;4343,31178989774
11:08:12,300;4327,71235508166
11:08:12,406;4297,75579725017
11:08:12,507;4261,46684664542
11:08:12,611;4235,59552105698
11:08:12,714;4225,32838077265
11:08:12,818;4217,25636758513
11:08:12,919;4209,21897890466
11:08:13,022;4197,29158011444
11:08:13,126;4175,64881964756
11:08:13,229;4158,91939539343
11:08:13,332;4161,21269288235
11:08:13,435;4179,24528372276
11:08:13,535;4198,21783222117
11:08:13,641;4213,59982009624
11:08:13,744;4225,4407661768
11:08:13,846;4229,75434883475
11:08:13,950;4226,93043008813
11:08:14,061;4222,83205514013
11:08:14,155;4223,81296725964
11:08:14,259;4229,71296453821
11:08:14,360;4239,47505976121
11:08:14,464;4250,07745874404
11:08:14,566;4260,9038009946
11:08:14,670;4274,39572596396
11:08:14,773;4291,23758348425
11:08:14,876;4310,64203261558
11:08:14,978;4330,6763206361
11:08:15,083;4348,12343468047
11:08:15,191;4358,2733818497
11:08:15,287;4357,50644343814
11:08:15,391;4346,45845585384
11:08:15,495;4330,58962422635
11:08:15,600;4312,90948937066
11:08:15,700;4294,39401533966
11:08:15,804;4280,15779940153
11:08:15,910;4272,67623505905
11:08:16,008;4276,66569263598
11:08:16,114;4287,82966530208
11:08:16,213;4302,49450536435
11:08:16,319;4310,10763122899
11:08:16,423;4306,29022266388
11:08:16,525;4262,58276934171
11:08:16,627;4227,8819180909
11:08:16,730;4194,81740941476
11:08:16,835;4173,65750487866
11:08:16,935;4169,75206192322
11:08:17,040;4177,54547983124
11:08:17,142;4189,11749552057
