Время;Значение
11:07:14,211;770,802038563638
11:07:14,313;770,804091437878
11:07:14,416;770,801910259003
11:07:14,519;770,803620987519
11:07:14,621;770,801781954368
11:07:14,724;770,806700299098
11:07:14,829;770,801354272257
11:07:14,931;770,802252404698
11:07:15,034;770,805673861869
11:07:15,138;770,804219742523
11:07:15,239;770,807897809243
11:07:15,343;770,808496564335
11:07:15,446;770,808111650346
11:07:15,549;770,806144312261
11:07:15,652;770,811918022231
11:07:15,756;770,809009782994
11:07:15,858;770,81114819417
11:07:15,959;770,807512895263
11:07:16,065;770,81097712127
11:07:16,167;770,810506670801
11:07:16,271;770,811362035296
11:07:16,374;770,806144312261
11:07:16,475;770,811105425945
11:07:16,580;770,810720511922
11:07:16,682;770,807256285945
11:07:16,784;770,810463902576
11:07:16,888;770,807341822384
11:07:16,992;770,806956908411
11:07:17,094;770,808368259671
11:07:17,197;770,810335597904
11:07:17,301;770,807341822384
11:07:17,403;770,807127981287
11:07:17,505;770,804775729323
11:07:17,610;770,807085213068
11:07:17,713;770,804861265755
11:07:17,814;770,80263731861
11:07:17,919;770,804219742523
11:07:18,022;770,803321610021
11:07:18,124;770,803364378235
11:07:18,228;770,804134206093
11:07:18,329;770,802038563638
11:07:18,432;770,802893927887
11:07:18,537;770,804005901449
11:07:18,637;770,800755517311
11:07:18,742;770,803706523947
11:07:18,846;770,796692537643
11:07:18,948;770,802979464314
11:07:19,051;770,797248524302
11:07:19,154;770,802893927887
11:07:19,258;770,797590669943
11:07:19,361;770,798916484339
11:07:19,464;770,798103888412
11:07:19,566;770,798146656618
11:07:19,670;770,797847279176
11:07:19,770;770,795794405372
11:07:19,875;770,794896273127
11:07:19,978;770,792372949349
11:07:20,081;770,79463966392
11:07:20,183;770,795409491549
11:07:20,286;770,796735305848
11:07:20,391;770,796008246386
11:07:20,493;770,794767968523
11:07:20,596;770,796607001235
11:07:20,699;770,794896273127
11:07:20,801;770,798659875097
11:07:20,905;770,795366723347
11:07:21,009;770,794383054714
11:07:21,111;770,792672326735
11:07:21,215;770,792415717547
11:07:21,318;770,794126445511
11:07:21,420;770,795623332561
11:07:21,522;770,793313849715
11:07:21,627;770,791218208031
11:07:21,729;770,789892393981
11:07:21,833;770,791132671639
11:07:21,936;770,792244644756
11:07:22,038;770,792928935926
11:07:22,141;770,784375297447
11:07:22,244;770,789293639268
11:07:22,346;770,78681308416
11:07:22,449;770,789678553011
11:07:22,554;770,786941388729
11:07:22,656;770,787753984349
11:07:22,759;770,783733774661
11:07:22,862;770,785102356621
11:07:22,965;770,782536265498
11:07:23,068;770,786000488567
11:07:23,180;770,781638133659
11:07:23,273;770,785786647625
11:07:23,377;770,78014124732
11:07:23,481;770,786128793133
11:07:23,581;770,779884638241
11:07:23,686;770,783990383774
11:07:23,789;770,784974052059
11:07:23,892;770,783306092812
11:07:23,995;770,783648238291
11:07:24,099;770,78014124732
11:07:24,201;770,782792874601
11:07:24,304;770,78215135185
11:07:24,408;770,782108583667
11:07:24,508;770,783135020074
11:07:24,613;770,783049483705
11:07:24,714;770,780611697304
11:07:24,820;770,78565834306
11:07:24,922;770,779628029164
11:07:25,025;770,784845747499
11:07:25,128;770,780697233665
11:07:25,232;770,783648238291
11:07:25,335;770,779499724626
11:07:25,437;770,777617924806
11:07:25,540;770,778344983813
11:07:25,643;770,775137370681
11:07:25,747;770,78005571096
11:07:25,848;770,779285883731
11:07:25,953;770,774752457129
11:07:26,054;770,778516056523
11:07:26,158;770,774752457129
11:07:26,262;770,779414188268
11:07:26,364;770,777874533865
11:07:26,467;770,779371420089
11:07:26,571;770,777061938519
11:07:26,674;770,776249343194
11:07:26,776;770,778900970125
11:07:26,877;770,779414188268
