Время;Значение
11:07:10,813;2353,59183178675
11:07:10,914;2353,95949153846
11:07:11,017;2353,45850841511
11:07:11,121;2354,00311435575
11:07:11,223;2353,40505847625
11:07:11,335;2353,55646193259
11:07:11,429;2353,88281679431
11:07:11,532;2353,6422222282
11:07:11,634;2352,63900432202
11:07:11,738;2352,69593046564
11:07:11,841;2352,44833616257
11:07:11,943;2351,43839597918
11:07:12,048;2350,56228989921
11:07:12,149;2348,91628235881
11:07:12,253;2348,95619596302
11:07:12,357;2348,62947003968
11:07:12,459;2347,60177622098
11:07:12,562;2348,29004227108
11:07:12,666;2346,9306160837
11:07:12,776;2346,9031261567
11:07:12,871;2347,73060304539
11:07:12,974;2347,65332554671
11:07:13,077;2348,50717963705
11:07:13,180;2348,78078009767
11:07:13,284;2348,72885999445
11:07:13,385;2350,27900064634
11:07:13,489;2349,54553583271
11:07:13,592;2350,79036761892
11:07:13,695;2349,72391867594
11:07:13,798;2350,00224769346
11:07:13,902;2350,69515004019
11:07:14,004;2350,0638565198
11:07:14,106;2350,99257821065
11:07:14,211;2349,01293722613
11:07:14,313;2350,72639477718
11:07:14,416;2349,46116566652
11:07:14,518;2349,65044237339
11:07:14,621;2349,97735390637
11:07:14,724;2349,4814237687
11:07:14,828;2350,52450903884
11:07:14,931;2349,65350194384
11:07:15,034;2350,53544914051
11:07:15,138;2349,15205539281
11:07:15,239;2350,02612178061
11:07:15,343;2349,30563704492
11:07:15,446;2348,04138160919
11:07:15,549;2347,01317772906
11:07:15,652;2347,63417957695
11:07:15,756;2347,04038914956
11:07:15,858;2346,66670359675
11:07:15,959;2347,99581231454
11:07:16,064;2347,31297010095
11:07:16,167;2347,92724992761
11:07:16,270;2348,71416457054
11:07:16,373;2347,9571503469
11:07:16,475;2349,97934734333
11:07:16,579;2348,36699495451
11:07:16,682;2349,94114907562
11:07:16,784;2349,70926985451
11:07:16,888;2349,65387296537
11:07:16,992;2350,45928436391
11:07:17,094;2350,3075569432
11:07:17,197;2350,35289443114
11:07:17,300;2349,27165717417
11:07:17,403;2350,71985869604
11:07:17,505;2349,53348305187
11:07:17,610;2351,07212760219
11:07:17,712;2350,09079028099
11:07:17,814;2350,77984488848
11:07:17,918;2350,97143942588
11:07:18,021;2351,60648810419
11:07:18,124;2351,71946076001
11:07:18,228;2352,52593877072
11:07:18,329;2352,31501311023
11:07:18,432;2353,73822872323
11:07:18,536;2353,45836971628
11:07:18,637;2354,43363533508
11:07:18,742;2354,72485146823
11:07:18,845;2355,25865682009
11:07:18,948;2355,53049469797
11:07:19,050;2355,35558986455
11:07:19,154;2355,23301981275
11:07:19,257;2354,7578583152
11:07:19,360;2355,00466367362
11:07:19,463;2354,9192737445
11:07:19,566;2354,02930567381
11:07:19,670;2355,00160420516
11:07:19,770;2353,3224029552
11:07:19,875;2354,50979887199
11:07:19,978;2352,81228678053
11:07:20,081;2354,09286055947
11:07:20,183;2351,84481007483
11:07:20,286;2352,22609884975
11:07:20,390;2351,03073000974
11:07:20,493;2350,85355245184
11:07:20,596;2350,80232759284
11:07:20,699;2349,62990602075
11:07:20,801;2350,61601772494
11:07:20,905;2349,37651725226
11:07:21,008;2349,69035586887
11:07:21,111;2350,0989951061
11:07:21,214;2349,8025403845
11:07:21,317;2350,81813528971
11:07:21,420;2350,39039686392
11:07:21,522;2351,29403928
11:07:21,627;2351,8895910868
11:07:21,729;2352,6224532052
11:07:21,832;2353,7467565027
11:07:21,935;2353,51710262859
11:07:22,038;2353,5109836345
11:07:22,141;2353,45020931484
11:07:22,244;2354,01868750603
11:07:22,345;2353,23775328476
11:07:22,449;2353,23682578706
11:07:22,554;2352,17797937961
11:07:22,655;2352,98621830395
11:07:22,758;2352,02509287902
11:07:22,862;2352,28358062962
11:07:22,965;2351,66457213313
11:07:23,068;2351,15390034067
11:07:23,180;2350,49576657279
11:07:23,273;2351,59512866337
11:07:23,377;2350,56488522986
11:07:23,480;2350,60688464061
11:07:23,581;2350,16055728588
11:07:23,686;2350,08949144708
11:07:23,789;2348,90589854573
11:07:23,892;2349,84412268548
11:07:23,995;2348,83807792848
11:07:24,098;2348,66048337966
11:07:24,201;2349,52736360974
11:07:24,304;2348,86589227425
11:07:24,408;2349,18153866095
11:07:24,508;2350,81159834947
11:07:24,613;2349,46663565162
11:07:24,714;2351,3223626525
11:07:24,819;2351,89441105636
11:07:24,922;2350,81210847108
11:07:25,025;2353,05770025906
11:07:25,128;2351,39421654032
11:07:25,231;2353,74763582532
11:07:25,335;2352,67061751012
11:07:25,436;2353,27785094943
11:07:25,540;2353,4644387208
11:07:25,643;2352,79221199224
11:07:25,746;2354,69193279621
11:07:25,848;2352,29002389903
11:07:25,953;2354,06439493475
11:07:26,054;2353,65019189524
11:07:26,157;2354,38699517391
11:07:26,262;2354,46913960393
11:07:26,364;2354,33493609794
11:07:26,467;2355,63664871435
11:07:26,570;2354,7771846736
11:07:26,674;2356,38119325676
11:07:26,776;2355,72472722365
11:07:26,877;2356,833131219
11:07:26,982;2355,62765574381
11:07:27,085;2355,72764887822
11:07:27,189;2356,78181376716
11:07:27,290;2356,16456650234
11:07:27,394;2356,88523638681
11:07:27,498;2356,75539038955
11:07:27,600;2356,02827614819
11:07:27,702;2356,65192160978
11:07:27,804;2355,35655895063
11:07:27,909;2355,80492733282
11:07:28,012;2354,5307040299
11:07:28,117;2355,54778311515
11:07:28,218;2354,08905782989
11:07:28,321;2355,10479211883
11:07:28,433;2353,80210622791
11:07:28,525;2354,30318151347
11:07:28,630;2354,39061200484
11:07:28,732;2353,98173940909
11:07:28,836;2353,70517324471
11:07:28,939;2353,58292780041
11:07:29,040;2353,49452556456
11:07:29,145;2352,67775612426
11:07:29,248;2353,77415275308
11:07:29,352;2353,96171328941
11:07:29,453;2353,89880706412
11:07:29,557;2354,03134301874
11:07:29,660;2354,367062621
11:07:29,762;2354,76666222574
11:07:29,866;2355,1651500644
11:07:29,968;2356,33061817809
11:07:30,072;2356,03360804273
11:07:30,174;2356,78107302059
11:07:30,278;2356,70310064251
11:07:30,381;2356,17754741298
11:07:30,484;2356,44099677599
11:07:30,588;2355,22643437501
11:07:30,689;2356,01399896774
11:07:30,793;2354,15168673773
11:07:30,894;2353,36750712065
11:07:30,999;2354,68896752005
11:07:31,102;2352,79100817275
11:07:31,204;2353,27724891701
11:07:31,308;2352,52273825803
11:07:31,410;2352,45834782337
11:07:31,515;2352,16346937776
11:07:31,616;2350,72018221122
11:07:31,720;2351,97396052795
11:07:31,821;2350,90575017741
11:07:31,926;2351,48155378368
11:07:32,029;2351,30113152463
11:07:32,130;2350,62426911381
11:07:32,235;2351,33191279385
11:07:32,338;2350,62426911381
11:07:32,441;2351,64343366497
11:07:32,542;2351,34285301138
11:07:32,647;2350,99943858652
11:07:32,750;2351,40154143374
11:07:32,854;2350,81363867793
11:07:32,956;2353,55020086381
11:07:33,058;2352,81497466889
11:07:33,161;2353,84994818024
11:07:33,263;2354,4657578212
11:07:33,369;2355,40078498366
11:07:33,469;2355,60925353253
11:07:33,574;2356,99672749059
11:07:33,683;2355,95127762406
11:07:33,778;2356,79581484561
11:07:33,882;2355,7610272992
11:07:33,985;2356,5123864019
11:07:34,088;2356,04612431297
11:07:34,192;2355,95633029677
11:07:34,295;2355,99786630186
11:07:34,398;2355,79968925464
11:07:34,498;2355,91669518392
11:07:34,605;2356,0597537275
11:07:34,707;2356,52986382361
11:07:34,810;2357,22869921933
11:07:34,913;2356,38661986738
11:07:35,016;2357,71804776232
11:07:35,119;2356,60120811663
11:07:35,222;2358,28193852671
11:07:35,325;2356,48160579756
11:07:35,428;2357,93087439952
11:07:35,532;2357,41273847691
11:07:35,632;2357,27426950205
11:07:35,737;2356,88380275538
11:07:35,840;2356,2979390045
11:07:35,941;2357,28794600838
11:07:36,046;2356,51261875239
11:07:36,147;2356,9891724713
11:07:36,252;2356,32862732212
11:07:36,355;2356,74635300353
11:07:36,457;2356,6154398972
11:07:36,560;2357,0458202247
11:07:36,663;2356,95815951788
11:07:36,768;2356,16354873415
11:07:36,869;2357,49622826938
11:07:36,973;2356,10838330163
11:07:37,075;2357,38163238175
11:07:37,178;2356,31601717881
11:07:37,282;2356,84166274062
11:07:37,387;2355,90139718661
11:07:37,488;2356,89145006264
11:07:37,590;2356,78394789658
11:07:37,695;2356,8438413388
11:07:37,795;2357,32090513242
11:07:37,900;2357,01276794238
11:07:38,002;2358,4522561983
11:07:38,106;2357,50883857432
11:07:38,209;2358,50352757335
11:07:38,310;2358,84425413639
11:07:38,415;2358,41415039756
11:07:38,518;2357,50791161663
11:07:38,621;2358,31142327839
11:07:38,724;2357,28159564176
11:07:38,827;2356,97137120625
11:07:38,931;2357,11730468565
11:07:39,033;2356,26242801287
11:07:39,136;2355,96810646932
11:07:39,238;2354,38662606533
11:07:39,341;2354,35426961781
11:07:39,445;2353,40287792498
11:07:39,550;2353,74239914986
11:07:39,649;2353,37881806808
11:07:39,754;2353,23209802951
11:07:39,858;2352,5054473836
11:07:39,959;2353,91911258967
11:07:40,063;2352,27634976778
11:07:40,165;2353,87641736908
11:07:40,269;2353,05130417802
11:07:40,370;2352,87018660701
11:07:40,476;2353,69386280881
11:07:40,578;2352,61225469932
11:07:40,679;2353,7472665017
11:07:40,785;2353,230104307
11:07:40,885;2354,30619646373
11:07:40,990;2353,58149266795
11:07:41,092;2356,48930175525
11:07:41,196;2360,60769000375
11:07:41,298;2353,49716895047
11:07:41,403;2355,95577559394
11:07:41,505;2355,43838209483
11:07:41,608;2358,91782536545
11:07:41,711;2360,1274280318
11:07:41,812;2371,53400372434
11:07:41,917;2372,95662295002
11:07:42,021;2388,46056586621
11:07:42,123;2390,15095642969
11:07:42,226;2410,02605890115
11:07:42,329;2473,38353262915
11:07:42,432;2522,16970774491
11:07:42,533;2577,2279236251
11:07:42,640;2635,1351279969
11:07:42,739;2685,59275867944
11:07:42,846;2716,06253771179
11:07:42,944;2722,18055858859
11:07:43,050;2697,24977527034
11:07:43,153;2643,27984293743
11:07:43,254;2573,49586045587
11:07:43,359;2495,66524556614
11:07:43,462;2420,72564815501
11:07:43,564;2355,51227436577
11:07:43,667;2302,88182765324
11:07:43,770;2267,48705942114
11:07:43,875;2244,45720624648
11:07:43,976;2242,20824583249
11:07:44,080;2256,52571621467
11:07:44,183;2286,52491353593
11:07:44,286;2323,75156456528
11:07:44,389;2364,68273945271
11:07:44,492;2398,05585085746
11:07:44,595;2415,9866940285
11:07:44,697;2414,58607499194
11:07:44,801;2394,00602269338
11:07:44,903;2361,29396604995
11:07:45,008;2329,05086462723
11:07:45,108;2308,23606865613
11:07:45,213;2308,68022030116
11:07:45,317;2327,68050572563
11:07:45,417;2358,04185672928
11:07:45,522;2389,92032596289
11:07:45,625;2407,6354754763
11:07:45,729;2409,69747219257
11:07:45,830;2397,79697428265
11:07:45,934;2382,92554596164
11:07:46,038;2377,11860405539
11:07:46,138;2385,2361070267
11:07:46,240;2401,25318680022
11:07:46,345;2417,78199916312
11:07:46,449;2428,63396976595
11:07:46,551;2424,01387475582
11:07:46,656;2419,64122554522
11:07:46,756;2418,53100520474
11:07:46,859;2424,04813058816
11:07:46,964;2436,62008250492
11:07:47,066;2462,56005128912
11:07:47,170;2505,04596522086
11:07:47,272;2558,38313599877
11:07:47,376;2596,41179302615
11:07:47,479;2599,44748679029
11:07:47,580;2567,19740205577
11:07:47,685;2516,38238206149
11:07:47,788;2466,10543707688
11:07:47,892;2429,94374241739
11:07:47,992;2413,01782697323
11:07:48,097;2410,8334235496
11:07:48,199;2415,02846419284
11:07:48,304;2420,99317264835
11:07:48,406;2422,96669270689
11:07:48,507;2417,5017151558
11:07:48,611;2405,30881502015
11:07:48,713;2390,63298291925
11:07:48,818;2375,26555525507
11:07:48,919;2362,27275572132
11:07:49,024;2349,08961218869
11:07:49,127;2339,3963242318
11:07:49,229;2329,67705454571
11:07:49,333;2323,93662716465
11:07:49,434;2320,10907298504
11:07:49,539;2322,674047554
11:07:49,642;2333,15568418879
11:07:49,743;2349,63709138024
11:07:49,848;2365,99920156964
11:07:49,951;2388,92516106203
11:07:50,054;2415,1967528617
11:07:50,157;2449,16684499354
11:07:50,259;2483,85661255818
11:07:50,361;2534,93986817751
11:07:50,466;2552,03950531876
11:07:50,568;2565,24457882528
11:07:50,680;2582,44126846571
11:07:50,775;2602,09179301419
11:07:50,878;2616,95604724451
11:07:50,983;2621,59635482939
11:07:51,082;2617,97682326185
11:07:51,188;2605,85570977795
11:07:51,289;2587,60110424321
11:07:51,393;2560,32671648032
11:07:51,496;2522,9421542535
11:07:51,598;2472,70424823934
11:07:51,702;2414,10115854624
11:07:51,802;2356,70885121935
11:07:51,909;2317,51104912197
11:07:52,009;2303,49063080961
11:07:52,113;2314,47871206229
11:07:52,217;2340,28577942125
11:07:52,319;2367,42631334105
11:07:52,423;2384,80034701383
11:07:52,524;2387,00753360457
11:07:52,628;2377,545930861
11:07:52,729;2357,26068882127
11:07:52,836;2328,06935089864
11:07:52,938;2291,87621222932
11:07:53,039;2258,45961171068
11:07:53,145;2233,46682246042
11:07:53,246;2226,81890638908
11:07:53,350;2236,54345133556
11:07:53,453;2265,03535906823
11:07:53,556;2305,67587716596
11:07:53,658;2353,40566047155
11:07:53,761;2401,51460664176
11:07:53,865;2440,37756702486
11:07:53,967;2465,8333220334
11:07:54,071;2473,18161801122
11:07:54,173;2469,08497089116
11:07:54,277;2456,01207122382
11:07:54,380;2442,78709128799
11:07:54,483;2421,52407692998
11:07:54,585;2417,75720712296
11:07:54,687;2420,91294700804
11:07:54,792;2429,22626704843
11:07:54,895;2446,25892996715
11:07:54,998;2469,25797713561
11:07:55,100;2499,70697096252
11:07:55,204;2532,25542192111
11:07:55,306;2558,07101145925
11:07:55,408;2576,28543262587
11:07:55,513;2588,30498568841
11:07:55,615;2589,01992790482
11:07:55,718;2568,27033131943
11:07:55,821;2528,11156924432
11:07:55,933;2472,61982831726
11:07:56,028;2412,21741532898
11:07:56,131;2368,68139662093
11:07:56,234;2349,12271126475
11:07:56,336;2343,51112401856
11:07:56,440;2345,98038631058
11:07:56,543;2353,19399230684
11:07:56,646;2364,11217452107
11:07:56,749;2366,31971608843
11:07:56,853;2356,31472256267
11:07:56,954;2337,53475914923
11:07:57,058;2313,3716547143
11:07:57,170;2289,66657404839
11:07:57,262;2278,5360134078
11:07:57,367;2286,12224195791
11:07:57,468;2307,81125013775
11:07:57,572;2339,70705247929
11:07:57,675;2377,68788432511
11:07:57,780;2414,03012061815
11:07:57,882;2443,61799552731
11:07:57,983;2463,71879992062
11:07:58,088;2471,46116818296
11:07:58,189;2469,20178034281
11:07:58,293;2460,25668213158
11:07:58,397;2453,09813439469
11:07:58,498;2464,25679926925
11:07:58,603;2494,87381681291
11:07:58,706;2541,9608787419
11:07:58,809;2590,11217370976
11:07:58,912;2625,048093218
11:07:59,014;2636,98846303797
11:07:59,118;2632,38618857286
11:07:59,221;2621,42689177245
11:07:59,323;2607,92096360854
11:07:59,427;2587,4714235925
11:07:59,530;2554,19690586163
11:07:59,633;2509,85092439364
11:07:59,736;2454,13999580129
11:07:59,838;2397,23149833269
11:07:59,942;2348,3750146031
11:08:00,044;2318,95248957308
11:08:00,147;2310,701387693
11:08:00,251;2319,58753791449
11:08:00,353;2338,79617736369
11:08:00,457;2359,71286296113
11:08:00,559;2378,02974066448
11:08:00,662;2390,39741907503
11:08:00,766;2388,16413625835
11:08:00,868;2372,68781482871
11:08:00,972;2346,06350226368
11:08:01,078;2313,83650125751
11:08:01,178;2291,72101750774
11:08:01,280;2285,01550048192
11:08:01,384;2292,19111591719
11:08:01,486;2308,9746005429
11:08:01,590;2328,10989615754
11:08:01,693;2345,63358561094
11:08:01,794;2359,23857895694
11:08:01,899;2371,0366545992
11:08:02,001;2379,03342944702
11:08:02,105;2384,86008669998
11:08:02,207;2391,85320553761
11:08:02,311;2398,53708059753
11:08:02,414;2405,09630980834
11:08:02,514;2410,1260156273
11:08:02,620;2435,56091819752
11:08:02,723;2457,20968614633
11:08:02,825;2482,50609342576
11:08:02,929;2505,31943541265
11:08:03,031;2526,25036195642
11:08:03,135;2539,71036407971
11:08:03,237;2546,38081163793
11:08:03,341;2543,56839757519
11:08:03,444;2534,27356157586
11:08:03,547;2519,09736963989
11:08:03,650;2497,58628463018
11:08:03,760;2477,53073492253
11:08:03,855;2463,36472466143
11:08:03,957;2463,61785936088
11:08:04,062;2467,37058110121
11:08:04,164;2459,43996035681
11:08:04,267;2437,55674032248
11:08:04,371;2412,02130409726
11:08:04,475;2388,76705600751
11:08:04,577;2373,43443923302
11:08:04,680;2366,60852602981
11:08:04,782;2367,72921593833
11:08:04,886;2367,92026019636
11:08:04,996;2366,04393998257
11:08:05,091;2355,10461129989
11:08:05,196;2333,31315583269
11:08:05,297;2300,82226986034
11:08:05,401;2274,32095285398
11:08:05,503;2264,77132030359
11:08:05,606;2280,14485117832
11:08:05,710;2305,28294744538
11:08:05,812;2334,7854087159
11:08:05,915;2361,85605548841
11:08:06,017;2381,87134068605
11:08:06,122;2396,0704023244
11:08:06,223;2408,9041750005
11:08:06,337;2446,94562241797
11:08:06,430;2447,2364215619
11:08:06,534;2498,85325816373
11:08:06,637;2525,95420537896
11:08:06,739;2551,49791127612
11:08:06,843;2577,96652371986
11:08:06,945;2601,23866310324
11:08:07,047;2611,92728805987
11:08:07,152;2607,7387542657
11:08:07,254;2595,87199510821
11:08:07,358;2579,80556291541
11:08:07,460;2560,29311236271
11:08:07,561;2537,37897037199
11:08:07,666;2517,93990112978
11:08:07,769;2496,78396569749
11:08:07,874;2474,61422617035
11:08:07,976;2450,18236966535
11:08:08,079;2426,55242610383
11:08:08,181;2406,23386387193
11:08:08,285;2391,9738985486
11:08:08,386;2381,735794649
11:08:08,490;2367,87918661873
11:08:08,594;2352,64104425681
11:08:08,697;2336,9555255222
11:08:08,800;2325,89199798113
11:08:08,901;2324,8394171727
11:08:09,007;2330,12021951154
11:08:09,107;2337,75504665507
11:08:09,212;2341,53408080882
11:08:09,314;2341,6188681121
11:08:09,418;2338,19502122455
11:08:09,520;2333,8195591661
11:08:09,622;2328,74559716012
11:08:09,727;2322,11260931801
11:08:09,828;2312,26802854413
11:08:09,933;2312,0450093339
11:08:10,036;2328,10202193699
11:08:10,139;2361,89921238416
11:08:10,241;2403,85968519294
11:08:10,346;2443,67331690937
11:08:10,447;2471,24794860639
11:08:10,550;2486,63041147623
11:08:10,654;2488,5052618125
11:08:10,757;2463,3616545002
11:08:10,860;2439,33087869404
11:08:10,962;2422,37937296794
11:08:11,066;2419,6788606943
11:08:11,169;2436,21874558837
11:08:11,271;2473,60262248967
11:08:11,376;2517,59657476746
11:08:11,477;2554,50914712627
11:08:11,581;2571,6102967361
11:08:11,684;2563,99044008266
11:08:11,787;2532,22719919509
11:08:11,891;2483,5839309184
11:08:11,992;2441,74188335187
11:08:12,096;2429,14409589648
11:08:12,198;2440,05729961294
11:08:12,300;2450,06972370164
11:08:12,406;2450,0638802106
11:08:12,508;2437,67950514395
11:08:12,612;2413,21853437052
11:08:12,714;2380,95295356993
11:08:12,818;2349,38843109304
11:08:12,920;2328,32689881524
11:08:13,023;2320,27594804941
11:08:13,126;2321,14537018088
11:08:13,229;2328,5460760874
11:08:13,332;2335,31494598048
11:08:13,435;2338,69034724398
11:08:13,535;2338,09257171036
11:08:13,641;2333,28432015642
11:08:13,744;2329,22984212555
11:08:13,847;2329,91249303314
11:08:13,950;2340,58565864143
11:08:14,061;2357,26352033587
11:08:14,156;2378,5973799691
11:08:14,259;2391,20895226114
11:08:14,361;2396,31081530439
11:08:14,464;2394,29615104717
11:08:14,567;2397,46558737405
11:08:14,670;2444,27323942268
11:08:14,774;2485,6071302714
11:08:14,876;2522,45479958781
11:08:14,979;2547,90423355567
11:08:15,083;2561,41434965418
11:08:15,192;2566,00272929773
11:08:15,288;2568,26943362521
11:08:15,392;2578,46911173485
11:08:15,495;2596,50421281522
11:08:15,601;2606,05359896139
11:08:15,700;2597,52608870739
11:08:15,804;2574,32591723538
11:08:15,911;2531,16173613
11:08:16,008;2475,0991048663
11:08:16,114;2419,53500846735
11:08:16,213;2382,2072902901
11:08:16,320;2363,18215259977
11:08:16,423;2360,27266888159
11:08:16,525;2367,50155474379
11:08:16,628;2381,58373676986
11:08:16,730;2395,32815779845
11:08:16,835;2401,74613087681
11:08:16,936;2398,42194782099
11:08:17,040;2385,43861007724
11:08:17,142;2365,67544426485
