Время;Значение
11:07:09,575;2344,59689315095
11:07:09,679;2344,62910199496
11:07:09,779;2344,80161584849
11:07:09,885;2344,40865241132
11:07:09,988;2344,44034689922
11:07:10,096;2344,7164369572
11:07:10,194;2345,04325351526
11:07:10,297;2344,50091221967
11:07:10,400;2344,39316629362
11:07:10,503;2343,58408135638
11:07:10,606;2343,98770452753
11:07:10,709;2343,82478874921
11:07:10,813;2344,03670183637
11:07:10,915;2343,90445178002
11:07:11,018;2344,12733100655
11:07:11,122;2343,84762934397
11:07:11,224;2343,54550293736
11:07:11,336;2344,34207866342
11:07:11,429;2344,11184491175
11:07:11,533;2343,15282401846
11:07:11,635;2343,63627442756
11:07:11,739;2343,81491705278
11:07:11,842;2343,41457725081
11:07:11,944;2343,15767241748
11:07:12,048;2343,32526132442
11:07:12,150;2343,11830599499
11:07:12,254;2343,84031860448
11:07:12,357;2344,2235198281
11:07:12,460;2344,5596937137
11:07:12,563;2344,37451737121
11:07:12,666;2344,93199462439
11:07:12,777;2345,3465839097
11:07:12,872;2345,53993563935
11:07:12,975;2345,96033645766
11:07:13,078;2345,67889471019
11:07:13,181;2346,16485143475
11:07:13,284;2346,00594129841
11:07:13,386;2346,24719579797
11:07:13,490;2346,49697603007
11:07:13,593;2346,36754989912
11:07:13,696;2346,48694040071
11:07:13,799;2346,51972950719
11:07:13,903;2346,79534900506
11:07:14,005;2347,10804764512
11:07:14,107;2346,50564448341
11:07:14,211;2346,96364953095
11:07:14,314;2347,62332467906
11:07:14,417;2348,22186490185
11:07:14,519;2348,1594939065
11:07:14,622;2348,98972382505
11:07:14,725;2348,70599509568
11:07:14,829;2350,0037845639
11:07:14,932;2350,51643512396
11:07:15,035;2350,00278948215
11:07:15,139;2350,56188700244
11:07:15,240;2350,30486210486
11:07:15,344;2350,17092651479
11:07:15,447;2350,70921931742
11:07:15,550;2350,45747928411
11:07:15,653;2349,98193095824
11:07:15,756;2349,91312390913
11:07:15,859;2349,09370662506
11:07:15,959;2349,14212336623
11:07:16,065;2348,30827095029
11:07:16,167;2348,13426835324
11:07:16,271;2347,7226335886
11:07:16,374;2348,04965783597
11:07:16,476;2346,76260470545
11:07:16,580;2346,34385618412
11:07:16,682;2346,84629495756
11:07:16,785;2346,18868875107
11:07:16,889;2346,56773126062
11:07:16,993;2346,00694850796
11:07:17,095;2346,32266796259
11:07:17,197;2346,1888857384
11:07:17,301;2346,54405887343
11:07:17,403;2346,71460292138
11:07:17,506;2347,06879109437
11:07:17,610;2347,17684380176
11:07:17,713;2347,45305428496
11:07:17,815;2347,43166899225
11:07:17,919;2347,29847777759
11:07:18,022;2347,45203629778
11:07:18,125;2347,13859330495
11:07:18,228;2347,07653955119
11:07:18,329;2346,8689599902
11:07:18,433;2347,29262246757
11:07:18,537;2346,59990704009
11:07:18,638;2346,66464192051
11:07:18,743;2346,50793164803
11:07:18,846;2347,12854581033
11:07:18,949;2346,50679338806
11:07:19,051;2346,5336281798
11:07:19,155;2346,06842201285
11:07:19,258;2346,45757672254
11:07:19,361;2345,95278496971
11:07:19,464;2346,03068597052
11:07:19,567;2346,06556524572
11:07:19,671;2345,27018218969
11:07:19,770;2345,62503785162
11:07:19,876;2345,22398646804
11:07:19,979;2345,1884066738
11:07:20,081;2344,87267668654
11:07:20,184;2344,65844342414
11:07:20,287;2344,46139261003
11:07:20,391;2344,68345100131
11:07:20,494;2345,1159669127
11:07:20,597;2344,78623921873
11:07:20,699;2345,66361621813
11:07:20,802;2345,19228118391
11:07:20,906;2346,11492354472
11:07:21,009;2346,46588313459
11:07:21,112;2347,16402660265
11:07:21,215;2347,11707581002
11:07:21,318;2347,62960548697
11:07:21,420;2347,67352488911
11:07:21,523;2348,06259222338
11:07:21,627;2348,27435197864
11:07:21,730;2348,8501609495
11:07:21,833;2348,99592746411
11:07:21,936;2348,82400459547
11:07:22,039;2348,16463623947
11:07:22,141;2350,02534136167
11:07:22,244;2349,20729323961
11:07:22,346;2349,99116298633
11:07:22,450;2349,34873665289
11:07:22,554;2349,79820511912
11:07:22,656;2350,13288014397
11:07:22,759;2351,25729063135
11:07:22,863;2350,92941240193
11:07:22,966;2351,90053821287
11:07:23,069;2351,70584100508
11:07:23,180;2352,61208896338
11:07:23,273;2352,48510404989
11:07:23,378;2352,98074543598
11:07:23,481;2352,91631842383
11:07:23,582;2353,3328436437
11:07:23,687;2352,61975060452
11:07:23,789;2352,11661107408
11:07:23,893;2351,68968661616
11:07:23,996;2351,6778888087
11:07:24,099;2351,60098272851
11:07:24,201;2351,36244268399
11:07:24,305;2351,0218686732
11:07:24,408;2350,97008051454
11:07:24,508;2350,59651003404
11:07:24,614;2349,99919531022
11:07:24,714;2350,54740267962
11:07:24,820;2349,45523432142
11:07:24,923;2350,7664733031
11:07:25,025;2349,4418274829
11:07:25,129;2349,75819178565
11:07:25,232;2349,65220834839
11:07:25,335;2350,26955010909
11:07:25,437;2350,13491370843
11:07:25,541;2350,35586707232
11:07:25,644;2350,583988072
11:07:25,747;2350,46934824596
11:07:25,848;2350,32511396174
11:07:25,953;2350,95319185065
11:07:26,055;2351,0871939944
11:07:26,158;2351,33871360805
11:07:26,262;2350,59545857237
11:07:26,364;2350,4862237917
11:07:26,468;2350,3170918531
11:07:26,571;2350,5100163894
11:07:26,675;2349,82363746071
11:07:26,777;2349,67640516155
11:07:26,877;2348,89781045463
11:07:26,983;2348,81157018379
11:07:27,086;2348,63761126797
11:07:27,189;2348,18295523103
11:07:27,291;2348,63970129021
11:07:27,395;2348,24249177454
11:07:27,498;2347,71866813512
11:07:27,600;2347,68228971417
11:07:27,703;2347,64587818953
11:07:27,804;2346,93043209003
11:07:27,910;2346,8913831194
11:07:28,013;2346,71411929271
11:07:28,118;2346,45014447794
11:07:28,219;2346,54897063856
11:07:28,322;2346,27496022164
11:07:28,433;2346,50552195835
11:07:28,525;2346,41333901285
11:07:28,631;2347,2160975078
11:07:28,732;2346,34035204979
11:07:28,837;2347,98422928769
11:07:28,940;2347,06668770358
11:07:29,040;2347,87069428827
11:07:29,146;2347,83985394989
11:07:29,249;2349,42792701665
11:07:29,352;2348,87436823904
11:07:29,453;2349,24666972577
11:07:29,558;2349,3521722263
11:07:29,661;2350,20481561103
11:07:29,762;2349,99749931909
11:07:29,867;2350,6891632906
11:07:29,968;2350,58466876703
11:07:30,073;2350,87865251153
11:07:30,175;2350,54687838643
11:07:30,279;2350,91454998445
11:07:30,382;2350,49445586717
11:07:30,485;2350,82642698023
11:07:30,589;2350,56842757846
11:07:30,689;2351,03743210127
11:07:30,794;2350,84537215878
11:07:30,894;2351,88225061579
11:07:31,000;2351,31063440586
11:07:31,103;2352,62226773243
11:07:31,205;2352,28050187113
11:07:31,309;2352,89940956128
11:07:31,411;2352,5064897304
11:07:31,515;2352,6061702621
11:07:31,616;2353,2811992771
11:07:31,721;2353,09622006006
11:07:31,821;2353,46868580997
11:07:31,927;2352,80113132127
11:07:32,030;2353,14933379632
11:07:32,130;2353,10238288783
11:07:32,236;2353,1053707447
11:07:32,339;2352,63251340663
11:07:32,441;2352,58587962656
11:07:32,542;2351,36650538688
11:07:32,648;2351,95112464843
11:07:32,750;2351,38030621562
11:07:32,854;2352,63787467808
11:07:32,957;2352,32560331032
11:07:33,058;2351,54015754809
11:07:33,161;2352,23712971818
11:07:33,263;2351,59891626426
11:07:33,369;2351,98998661126
11:07:33,469;2352,22023080491
11:07:33,575;2352,11542930169
11:07:33,684;2352,3677701961
11:07:33,778;2352,46972751512
11:07:33,883;2352,96370657429
11:07:33,985;2353,25194506714
11:07:34,089;2353,10467941239
11:07:34,193;2352,9771568516
11:07:34,296;2352,728197731
11:07:34,399;2351,99966121136
11:07:34,498;2352,34896852464
11:07:34,605;2351,45574347746
11:07:34,707;2352,09369310468
11:07:34,811;2351,09609392158
11:07:34,913;2351,91634208112
11:07:35,017;2350,64765370086
11:07:35,120;2351,40105428503
11:07:35,222;2350,46063816096
11:07:35,326;2350,67483820888
11:07:35,429;2350,51211929273
11:07:35,532;2349,56199540597
11:07:35,632;2349,2390644688
11:07:35,738;2348,39987139771
11:07:35,840;2348,90234304237
11:07:35,942;2349,00706798336
11:07:36,047;2348,63098041009
11:07:36,147;2348,51516879842
11:07:36,253;2348,65201538509
11:07:36,356;2348,00715909447
11:07:36,458;2348,96181321637
11:07:36,561;2348,36322972031
11:07:36,663;2348,41112186119
11:07:36,769;2348,62052824351
11:07:36,869;2348,46767060633
11:07:36,974;2349,29413473941
11:07:37,075;2349,10148382658
11:07:37,179;2349,37658899589
11:07:37,283;2350,01959594312
11:07:37,387;2350,35986287583
11:07:37,489;2350,28608812887
11:07:37,590;2350,4677623407
11:07:37,695;2350,4607583741
11:07:37,795;2351,32291298154
11:07:37,901;2351,16522830387
11:07:38,002;2351,60874443192
11:07:38,107;2351,64929231076
11:07:38,210;2352,08786103283
11:07:38,310;2352,63205258219
11:07:38,416;2352,17589731708
11:07:38,519;2352,55961328737
11:07:38,622;2352,01718439235
11:07:38,724;2352,40079014494
11:07:38,828;2352,2657496434
11:07:38,939;2352,42635535963
11:07:39,034;2352,44970072133
11:07:39,137;2352,54687403887
11:07:39,238;2352,80151535844
11:07:39,342;2353,47103948948
11:07:39,445;2353,27579478826
11:07:39,550;2353,86321483862
11:07:39,650;2352,81992309186
11:07:39,755;2353,31802854632
11:07:39,858;2354,58223079956
11:07:39,959;2354,33688395843
11:07:40,064;2354,86091493817
11:07:40,165;2354,59418228061
11:07:40,270;2353,99021368787
11:07:40,370;2354,09654747911
11:07:40,476;2354,22276828633
11:07:40,579;2354,98516630995
11:07:40,679;2354,80326143275
11:07:40,785;2354,53936293173
11:07:40,885;2354,21424186752
11:07:40,991;2353,74503996415
11:07:41,092;2353,60964889224
11:07:41,197;2353,426442253
11:07:41,299;2351,8116841356
11:07:41,404;2352,15673512069
11:07:41,506;2352,08981072425
11:07:41,609;2352,2604750502
11:07:41,711;2352,05981207697
11:07:41,813;2351,9022475208
11:07:41,918;2349,99614357211
11:07:42,021;2346,64980084032
11:07:42,124;2348,12123104439
11:07:42,227;2348,39074412732
11:07:42,329;2349,01920590291
11:07:42,433;2350,00979088073
11:07:42,534;2350,82645018879
11:07:42,640;2350,66094036804
11:07:42,739;2350,81959976367
11:07:42,846;2351,7119702604
11:07:42,944;2351,87939636635
11:07:43,051;2352,66818057825
11:07:43,154;2354,88354973065
11:07:43,254;2358,77314958577
11:07:43,360;2367,10180077301
11:07:43,462;2381,83863323777
11:07:43,565;2405,50254368977
11:07:43,668;2442,65086784677
11:07:43,770;2486,12612575759
11:07:43,875;2532,03340825934
11:07:43,976;2574,44272718531
11:07:44,081;2596,83824977073
11:07:44,186;2598,58518313146
11:07:44,287;2583,99990160758
11:07:44,390;2553,27351338091
11:07:44,493;2520,01753946805
11:07:44,596;2486,23289138842
11:07:44,698;2456,04866838311
11:07:44,802;2424,97151243832
11:07:44,903;2397,71104206658
11:07:45,009;2372,3206784023
11:07:45,108;2352,05835654871
11:07:45,214;2333,76508772648
11:07:45,318;2318,49589007697
11:07:45,417;2307,85387132829
11:07:45,523;2303,0273482977
11:07:45,625;2308,77426470355
11:07:45,729;2329,63782642147
11:07:45,830;2371,20490018683
11:07:45,935;2434,60734880167
11:07:46,038;2505,3583447985
11:07:46,138;2585,51363185995
11:07:46,241;2624,52181817899
11:07:46,345;2643,9373302889
11:07:46,450;2634,0033310757
11:07:46,551;2579,37076205
11:07:46,656;2463,77303688134
11:07:46,757;2445,06570405191
11:07:46,859;2441,30123637693
11:07:46,965;2449,98665034185
11:07:47,067;2462,07058045966
11:07:47,171;2468,79191981664
11:07:47,272;2465,34820021512
11:07:47,377;2451,04996864228
11:07:47,479;2425,58366518623
11:07:47,580;2398,01104379533
11:07:47,686;2378,00638462649
11:07:47,788;2369,4045229711
11:07:47,892;2372,38541094541
11:07:47,992;2377,3995177853
11:07:48,098;2372,69040500999
11:07:48,200;2358,49902865788
11:07:48,304;2338,92565283249
11:07:48,407;2326,89049560039
11:07:48,507;2325,9267727045
11:07:48,612;2336,27274400575
11:07:48,713;2351,98423130892
11:07:48,818;2364,62743925805
11:07:48,919;2366,84686571257
11:07:49,025;2357,96521246383
11:07:49,128;2336,30466776263
11:07:49,229;2313,75776452627
11:07:49,334;2297,71771366246
11:07:49,434;2293,62574965313
11:07:49,540;2304,72881426656
11:07:49,642;2329,78864514016
11:07:49,743;2361,70898698301
11:07:49,849;2391,92465479941
11:07:49,951;2412,2123080425
11:07:50,055;2421,07623286319
11:07:50,157;2414,00652290942
11:07:50,260;2394,70146522748
11:07:50,361;2378,04217111612
11:07:50,467;2367,14537017849
11:07:50,568;2377,39687434591
11:07:50,681;2393,68460280475
11:07:50,775;2404,46310846562
11:07:50,879;2406,8575500324
11:07:50,983;2398,48944882292
11:07:51,082;2382,25510094505
11:07:51,189;2368,90744288755
11:07:51,289;2363,03265067694
11:07:51,394;2361,63058998658
11:07:51,497;2363,69398167183
11:07:51,598;2372,05817247897
11:07:51,703;2390,74439961749
11:07:51,803;2420,05790891594
11:07:51,909;2452,85812224284
11:07:52,009;2480,94476491122
11:07:52,114;2500,01215503974
11:07:52,218;2508,37213534231
11:07:52,319;2509,0452498695
11:07:52,424;2502,68441365572
11:07:52,524;2492,71863673633
11:07:52,629;2480,44130038935
11:07:52,729;2469,05114482992
11:07:52,836;2456,4998721318
11:07:52,939;2439,26332008367
11:07:53,039;2414,03239726234
11:07:53,145;2384,50761110272
11:07:53,246;2358,46983280205
11:07:53,351;2346,87263661182
11:07:53,453;2347,14812517254
11:07:53,557;2359,88161006282
11:07:53,658;2376,40915173305
11:07:53,761;2389,12750370121
11:07:53,866;2404,61619226729
11:07:53,967;2427,9381269718
11:07:54,072;2461,94116956266
11:07:54,173;2526,9038325509
11:07:54,278;2546,25248505192
11:07:54,380;2551,88301542348
11:07:54,484;2542,8121265334
11:07:54,586;2518,63977300304
11:07:54,687;2485,13052012055
11:07:54,793;2456,14808220265
11:07:54,895;2441,23458241864
11:07:54,999;2436,40951655861
11:07:55,100;2446,03008340198
11:07:55,205;2463,52817049455
11:07:55,307;2479,83963925687
11:07:55,408;2485,74256121123
11:07:55,514;2479,36885211848
11:07:55,615;2455,59683922174
11:07:55,719;2427,81067983603
11:07:55,821;2402,1587522731
11:07:55,934;2384,10469969905
11:07:56,028;2374,2814140183
11:07:56,132;2369,47034416168
11:07:56,235;2370,28134781324
11:07:56,336;2372,25513103816
11:07:56,441;2374,65184336212
11:07:56,543;2376,27572204689
11:07:56,647;2377,47743989009
11:07:56,749;2376,50154988359
11:07:56,853;2374,81918888415
11:07:56,954;2371,98426378113
11:07:57,059;2369,34670808713
11:07:57,170;2363,84717213619
11:07:57,262;2355,3986988678
11:07:57,368;2343,8541192739
11:07:57,468;2331,44721225362
11:07:57,573;2323,1061380924
11:07:57,675;2321,32374591819
11:07:57,780;2329,63302729999
11:07:57,883;2348,73180106975
11:07:57,983;2370,93940285337
11:07:58,089;2392,87500462859
11:07:58,189;2391,7752493367
11:07:58,293;2384,51329478758
11:07:58,398;2371,38610793023
11:07:58,498;2355,11682975389
11:07:58,603;2341,1660097425
11:07:58,706;2336,27985742952
11:07:58,810;2344,53177472461
11:07:58,913;2368,75904604686
11:07:59,015;2399,19805070953
11:07:59,118;2425,73002177247
11:07:59,222;2445,14199989154
11:07:59,324;2451,06181927988
11:07:59,427;2439,28888454343
11:07:59,531;2417,53194573588
11:07:59,633;2400,25063827359
11:07:59,737;2393,09429424128
11:07:59,838;2396,50944655621
11:07:59,943;2413,84657819621
11:08:00,045;2441,69200143343
11:08:00,147;2469,2303706066
11:08:00,252;2487,30718323308
11:08:00,353;2489,84981673783
11:08:00,458;2470,28126748333
11:08:00,559;2434,41568437807
11:08:00,663;2404,22612515628
11:08:00,766;2388,40172401034
11:08:00,868;2380,32392958286
11:08:00,973;2377,61818215074
11:08:01,078;2375,85225929129
11:08:01,179;2374,34224971798
11:08:01,281;2372,76762780917
11:08:01,385;2372,80361138172
11:08:01,486;2373,97568028552
11:08:01,591;2374,81856926678
11:08:01,693;2378,90826355473
11:08:01,795;2388,07356406254
11:08:01,900;2428,2739085898
11:08:02,001;2448,98315708696
11:08:02,106;2459,85725290124
11:08:02,207;2463,9902069954
11:08:02,317;2466,16226976408
11:08:02,415;2473,29550379635
11:08:02,515;2489,92355578507
11:08:02,621;2514,37161937491
11:08:02,723;2526,4651035433
11:08:02,825;2514,16977383208
11:08:02,930;2476,80124921132
11:08:03,031;2451,18881354768
11:08:03,135;2444,69523102425
11:08:03,237;2450,80494315428
11:08:03,342;2456,60876799715
11:08:03,444;2461,27447958554
11:08:03,548;2460,4918964465
11:08:03,650;2457,0213193065
11:08:03,761;2453,26466070598
11:08:03,855;2449,63254375433
11:08:03,957;2444,86413145312
11:08:04,063;2437,16209448748
11:08:04,164;2426,19958643946
11:08:04,268;2415,07768654071
11:08:04,371;2404,00069052464
11:08:04,476;2396,72083064463
11:08:04,577;2390,97156031808
11:08:04,681;2387,95586136255
11:08:04,783;2385,54210784272
11:08:04,886;2384,06961093879
11:08:04,996;2380,78057601577
11:08:05,091;2374,16444975886
11:08:05,198;2362,6619983199
11:08:05,297;2350,78425267857
11:08:05,402;2341,07841137726
11:08:05,504;2335,69847666053
11:08:05,607;2333,78581223352
11:08:05,711;2352,25379186389
11:08:05,812;2375,81601592121
11:08:05,916;2402,09142363772
11:08:06,017;2421,71519715184
11:08:06,123;2434,22252638197
11:08:06,224;2435,11187213168
11:08:06,337;2422,87972732694
11:08:06,430;2398,29816422015
11:08:06,535;2377,42917396967
11:08:06,638;2365,57516985853
11:08:06,739;2360,94570537306
11:08:06,844;2360,75483612291
11:08:06,945;2361,21586292832
11:08:07,047;2360,20258721845
11:08:07,153;2362,51410745203
11:08:07,254;2371,90430933109
11:08:07,359;2390,87391239931
11:08:07,460;2412,49114256398
11:08:07,562;2426,42467567145
11:08:07,667;2430,04870656518
11:08:07,769;2423,77897985865
11:08:07,874;2413,22283728265
11:08:07,976;2412,21710178216
11:08:08,080;2420,86395912983
11:08:08,181;2431,96392870444
11:08:08,287;2438,10067483319
11:08:08,386;2440,55050749142
11:08:08,490;2438,82938396944
11:08:08,594;2437,05729700799
11:08:08,697;2431,42869345224
11:08:08,801;2424,33352212023
11:08:08,901;2417,02687964114
11:08:09,008;2412,3099038261
11:08:09,107;2408,6665793501
11:08:09,213;2403,66844841597
11:08:09,314;2396,34756839834
11:08:09,419;2385,5123396386
11:08:09,521;2355,96805266884
11:08:09,622;2342,2208356192
11:08:09,727;2334,10054497164
11:08:09,828;2337,81765869909
11:08:09,934;2359,67377095843
11:08:10,036;2393,9250947872
11:08:10,141;2423,61157982587
11:08:10,241;2442,26467205238
11:08:10,347;2452,46772371508
11:08:10,447;2457,86682022448
11:08:10,551;2463,30147501671
11:08:10,655;2473,35011003084
11:08:10,757;2486,05587324117
11:08:10,861;2496,41417018691
11:08:10,962;2498,12579383838
11:08:11,068;2486,59834968122
11:08:11,169;2464,10120535132
11:08:11,271;2442,02342026746
11:08:11,377;2431,28327436019
11:08:11,477;2430,25908856837
11:08:11,582;2437,27444300348
11:08:11,684;2450,48202104783
11:08:11,788;2465,13039604467
11:08:11,892;2478,47864811543
11:08:11,992;2487,6078025933
11:08:12,097;2488,48669384407
11:08:12,198;2475,87389636275
11:08:12,300;2452,60763611608
11:08:12,407;2431,58417905483
11:08:12,508;2421,56041961466
11:08:12,612;2415,51221453688
11:08:12,714;2409,09611118181
11:08:12,819;2398,94798468235
11:08:12,920;2384,15918989194
11:08:13,024;2372,02825428856
11:08:13,127;2368,45028704614
11:08:13,229;2374,37907031584
11:08:13,333;2377,10637076012
11:08:13,435;2375,70406523263
11:08:13,536;2370,35116068182
11:08:13,642;2365,69432831618
11:08:13,745;2364,66499883072
11:08:13,847;2369,81188113879
11:08:13,951;2380,803890358
11:08:14,061;2394,4130178161
11:08:14,156;2408,66952708911
11:08:14,260;2421,47178363932
11:08:14,361;2429,64449804901
11:08:14,465;2430,70509797596
11:08:14,567;2421,05475670065
11:08:14,671;2405,21370125829
11:08:14,774;2390,11434762024
11:08:14,877;2380,41498363678
11:08:14,979;2376,15089792785
11:08:15,084;2376,7251349614
11:08:15,192;2380,83689203822
11:08:15,288;2386,61579703184
11:08:15,393;2394,18109187389
11:08:15,495;2402,01922897782
11:08:15,601;2408,89516922297
11:08:15,700;2415,10722735171
11:08:15,805;2417,6960522275
11:08:15,911;2418,23443322728
11:08:16,008;2413,42551227417
11:08:16,115;2408,37610207292
11:08:16,213;2404,95385799839
11:08:16,321;2405,28264043771
11:08:16,423;2414,43109695385
11:08:16,526;2426,80930109979
11:08:16,628;2435,32646184376
11:08:16,731;2435,59850353503
11:08:16,836;2431,33628301381
11:08:16,936;2427,16140527755
11:08:17,041;2425,35522927547
11:08:17,142;2418,06993984967
